Team A,Team B,Score A,Score B,Date,Competition,SourceURL
East Valley NSFC 14 Boys Aguirre,PRFC Southeast Valley 14B Pre-Academy,5,1,2/15/2025,Futsal B and G ,
East Valley NSFC 14 Boys Aguirre,14,1,8,2/1/2025,Futsal B and G ,
East Valley NSFC 14 Boys Aguirre,PRFC Desert Foothills 14B Pre-Academy,1,3,1/25/2025,AZ Soccer Clash,
AZSC 14B Perez,East Valley NSFC 14 Boys Aguirre,5,0,1/25/2025,AZ Soccer Clash,
East Valley NSFC 14 Boys Aguirre,AZ Arsenal 15 Boys Teal 1 JZ,5,3,1/24/2025,AZ Soccer Clash,
East Valley NSFC 14 Boys Aguirre,14B Jimmy,1,3,1/18/2025,Futsal B and G ,
Legends FC AZ 14B Gold,East Valley NSFC 14 Boys Aguirre,0,3,1/11/2025,Futsal B and G ,
East Valley NSFC 14 Boys Aguirre,AZEV B2014 (NAVY),0,0,12/14/2024,Holiday Classic,
PRFC North Valley 14B Predator,East Valley NSFC 14 Boys Aguirre,1,3,12/14/2024,Holiday Classic,
Tuzos Royals 14 Pre-Academy,East Valley NSFC 14 Boys Aguirre,4,3,12/7/2024,Salvation Army Christmas Angel,
East Valley NSFC 14 Boys Aguirre,U-11 (2014) Boys Pre Academy,4,2,12/7/2024,Salvation Army Christmas Angel,
East Valley NSFC 14 Boys Aguirre,Phoenix United FC 2014 Premier,5,2,12/6/2024,Salvation Army Christmas Angel,
East Valley NSFC 14 Boys Aguirre,NOS Santos 14 Boys Blue,1,2,11/16/2024,East Valley NSFC Patriots Cup,
Phoenix Premier FC 14B Black,East Valley NSFC 14 Boys Aguirre,2,2,11/16/2024,East Valley NSFC Patriots Cup,
East Valley NSFC 14 Boys Aguirre,Brazas 2014 Boys Black Marcos,0,5,11/14/2024,East Valley NSFC Patriots Cup,
Madison FC 14 Gold Boys Storm,East Valley NSFC 14 Boys Aguirre,2,3,11/2/2024,OPEN League: Season 1,
East Valley NSFC 14 Boys Aguirre,U-11 (2014) Boys Pre Academy,5,3,10/19/2024,OPEN League: Season 1,
14,East Valley NSFC 14 Boys Aguirre,6,1,10/12/2024,Arsenal Challenge,
East Valley NSFC 14 Boys Aguirre,PRFC Scottsdale 14B Pre-Academy,3,3,10/5/2024,OPEN League: Season 1,
PRFC Southeast Valley 14B Predator-Central,East Valley NSFC 14 Boys Aguirre,0,3,9/28/2024,OPEN League: Season 1,
East Valley NSFC 14 Boys Aguirre,CCV STARS 14 Boys Navy PEO,4,1,9/21/2024,OPEN League: Season 1,
East Valley NSFC 14 Boys Aguirre,14B Jimmy,0,3,9/14/2024,Cactus Kick Off,
East Valley NSFC 14 Boys Aguirre,AZ Inferno 14 Boys Black,10,0,9/13/2024,Cactus Kick Off,
2014 Boys Yellow,East Valley NSFC 14 Boys Aguirre,2,2,9/7/2024,OPEN League: Season 1,
East Valley NSFC 14 Boys Aguirre,PRFC Scottsdale 14B Predator,4,1,8/31/2024,Phoenix Rising Cup,
East Valley NSFC 14 Boys Aguirre,PRFC North Valley 14B Predator,2,1,8/31/2024,Phoenix Rising Cup,
Next Level Soccer Northwest 2014 Boys,East Valley NSFC 14 Boys Aguirre,2,3,8/30/2024,Phoenix Rising Cup,
AZ Arsenal 14 Boys Teal 2 SC,Legends FC AZ 14B Black,1,5,4/13/2025,Rivalries Cup,
Legends FC AZ 14B Black,PRFC Southeast Valley 14B Predator,9,1,4/12/2025,Rivalries Cup,
Legends FC AZ 14B Black,AZ Arsenal 14 Boys Teal 1,1,5,4/11/2025,Rivalries Cup,
PRFC Scottsdale 14B Pre-Academy,Legends FC AZ 14B Black,8,1,3/29/2025,Futsal B and G ,
Legends FC AZ 14B Black,Phoenix United FC 2014 Premier,2,3,3/22/2025,Tournaments Powered by Rated Sports ,
Scottsdale 14 Sandsharks,Legends FC AZ 14B Black,1,0,3/1/2025,Futsal B and G ,
Legends FC AZ 14B Black,PRFC Scottsdale 14B Predator,10,1,2/23/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
Legends FC AZ 14B Black,PRFC Southeast Valley 14B Pre-Academy,6,3,2/23/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
Legends FC AZ 14B Black,PRFC West Valley 15B Predator,6,3,2/22/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
AZ Arsenal 14 Boys Teal 2 AP,Legends FC AZ 14B Black,1,9,2/21/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
2014 Boys Yellow,Legends FC AZ 14B Black,2,1,2/8/2025,Futsal B and G ,
Legends FC AZ 14B Black,CCV STARS 14 Boys Navy PEO,1,2,2/1/2025,Futsal B and G ,
Legends FC AZ 14B Black,U-11 (2014) Boys Pre Academy,3,2,1/25/2025,Futsal B and G ,
PRFC West Valley 15B Predator,Legends FC AZ 14B Black,4,3,1/12/2025,CCV Stars Champions Cup,
Legends FC AZ 14B Black,14 Boys Navy,4,0,1/11/2025,CCV Stars Champions Cup,
15B NMarkette,Legends FC AZ 14B Black,3,3,1/10/2025,CCV Stars Champions Cup,
Next Level Soccer Southeast 2014 Boys Red,Legends FC AZ 14B Black,6,0,12/6/2024,The Open,
14 Cityzens,Legends FC AZ 14B Black,4,3,12/1/2024,Tournaments Powered by Rated Sports ,
Legends FC AZ 14B Black,AZEV B2014 (NAVY),0,8,11/9/2024,OPEN League: Season 1,
Legends FC AZ 14B Black,Tuzos Halcones 2014,2,6,10/19/2024,OPEN League: Season 1,
Legends FC AZ 14B Black,14B Bratcher,5,3,10/13/2024,Arsenal Challenge,
CCV STARS 14 Boys White PEO,Legends FC AZ 14B Black,2,6,10/12/2024,Arsenal Challenge,
Phoenix Premier FC 14B Black,Legends FC AZ 14B Black,6,0,10/5/2024,OPEN League: Season 1,
Legends FC AZ 14B Black,14,2,8,9/14/2024,OPEN League: Season 1,
CCV Stars 14 Boys North Orange,Scottsdale 14 Sandsharks Select,0,3,10/4/2025,OPEN League: Season 1,
PRFC Scottsdale 14B Predator,Scottsdale 14 Sandsharks Select,1,1,9/19/2025,OPEN League: Season 1,
14B Engilman,Scottsdale 14 Sandsharks Select,0,2,9/6/2025,OPEN League: Season 1,
Scottsdale 14 Sandsharks Select,PRFC Southeast Valley 14B Predator-Central,5,2,8/31/2025,Phoenix Rising Cup,
Tuzos Royals 14 Pre-Academy,Scottsdale 14 Sandsharks Select,1,0,8/30/2025,Phoenix Rising Cup,
Scottsdale 14 Sandsharks Select,Playmaker Futbol Academy 14B Black,5,0,8/29/2025,Phoenix Rising Cup,
14 Cityzens,Scottsdale 14 Sandsharks Select,0,6,4/19/2025,East Valley Spring Invitational,
Next Level Soccer Southeast 2014 Boys Green,Scottsdale 14 Sandsharks Select,0,3,4/17/2025,East Valley Spring Invitational,
Scottsdale 14 Sandsharks Select,AZSC 14B Azanger,3,1,4/15/2025,East Valley Spring Invitational,
West Valley 2014 Boys Martinez Pre-Elite64,Scottsdale 14 Sandsharks Select,3,2,4/10/2025,Futsal B and G ,
Scottsdale 14 Sandsharks Select,14 Cityzens,0,0,3/30/2025,Tournaments Powered by Rated Sports ,
Scottsdale 14 Sandsharks Select,14 Cityzens,2,0,3/30/2025,Tournaments Powered by Rated Sports ,
Scottsdale 14 Sandsharks Select,Real Arizona 2014,4,0,3/29/2025,Tournaments Powered by Rated Sports ,
Playmaker Futbol Academy 14B White,Scottsdale 14 Sandsharks Select,0,0,3/29/2025,Tournaments Powered by Rated Sports ,
Scottsdale 14 Sandsharks Select,Legends FC AZ 14B Black,1,0,3/1/2025,Futsal B and G ,
Scottsdale 14 Sandsharks Select,PRFC Scottsdale 14B Pre-Academy,0,4,2/15/2025,Futsal B and G ,
Scottsdale 14 Sandsharks Select,2014 Boys Yellow,1,1,2/1/2025,Futsal B and G ,
CCV STARS 14 Boys Navy PEO,Scottsdale 14 Sandsharks Select,0,1,1/25/2025,Futsal B and G ,
Playmaker Futbol Academy 14B White,Scottsdale 14 Sandsharks Select,0,6,1/18/2025,Sandsharks,
Scottsdale 14 Sandsharks Select,Real Arizona 2014,1,1,1/17/2025,Sandsharks,
Scottsdale 14 Sandsharks Select,U-11 (2014) Boys Pre Academy,1,0,1/11/2025,Futsal B and G ,
Madison FC 14 Blue Boys,Scottsdale 14 Sandsharks Select,0,2,12/14/2024,Holiday Classic,
Scottsdale 14 Sandsharks Select,AZ Arsenal 14 Boys Teal 2 SC,1,0,12/14/2024,Holiday Classic,
Scottsdale 14 Sandsharks Select,PRFC West Valley 14B Pre-Academy,2,0,11/21/2024,OPEN League: Season 1,
Scottsdale 14 Sandsharks Select,LAFC 14 BOYS,12,0,10/19/2024,OPEN League: Season 1,
14 Cityzens,Scottsdale 14 Sandsharks Select,0,11,10/12/2024,OPEN League: Season 1,
Scottsdale 14 Sandsharks Select,PRFC North Valley 14B Copa,16,0,9/21/2024,OPEN League: Season 1,
PRFC Scottsdale 14B Predator,Scottsdale 14 Sandsharks Select,1,3,9/14/2024,OPEN League: Season 1,
Scottsdale 14 Sandsharks Select,PRFC North Valley 14B Copa,10,1,9/1/2024,Phoenix Rising Cup,
Scottsdale 14 Sandsharks Select,AZEV B2014 (WHITE),4,0,9/1/2024,Phoenix Rising Cup,
PRFC Scottsdale 14B Copa,Scottsdale 14 Sandsharks Select,0,8,8/31/2024,Phoenix Rising Cup,
Scottsdale 14 Sandsharks Select,AZEV B2014 (WHITE),6,0,8/30/2024,Phoenix Rising Cup,
State 48 FC Avondale 14 Black,Excel Soccer Academy 14B Black,0,3,10/4/2025,OPEN League: Season 1,
State 48 FC Avondale 14 Black,14B Rueda,6,1,9/20/2025,OPEN League: Season 1,
State 48 FC Avondale 14 Black,14B Rueda,2,0,9/14/2025,Cactus Kick Off,
Tuzos Royals 14 Pre-Academy,State 48 FC Avondale 14 Black,4,0,9/14/2025,Cactus Kick Off,
State 48 FC Avondale 14 Black,14B Hermanson AL,3,2,9/13/2025,Cactus Kick Off,
CCV Stars 14 Boys East Pre-ECNL,State 48 FC Avondale 14 Black,0,6,9/13/2025,Cactus Kick Off,
AZ Arsenal 14 Boys Teal CB,State 48 FC Avondale 14 Black,2,4,9/6/2025,OPEN League: Season 1,
14 ECNL #1,State 48 FC Avondale 14 Black,5,0,5/25/2025,Flagstaff Soccer United Cup,
FC Deportivo AZ 2014B (Gallegos),State 48 FC Avondale 14 Black,7,0,5/24/2025,Flagstaff Soccer United Cup,
State 48 FC Avondale 14 Black,AZSC 15B White,3,1,5/24/2025,Flagstaff Soccer United Cup,
State 48 FC Avondale 14 Black,FC Elite Arizona 2014/15 Boys,2,1,4/27/2025,AZFC Select Challenge,
Tuzos Royals 14 Pre-Academy,State 48 FC Avondale 14 Black,3,0,4/27/2025,AZFC Select Challenge,
Tuzos Royals 14 Pre-Academy,State 48 FC Avondale 14 Black,3,0,4/26/2025,AZFC Select Challenge,
State 48 FC Avondale 14 Black,Select 14/15B Red,3,1,4/25/2025,AZFC Select Challenge,
State 48 FC Avondale 14 Black,Phoenix United 2015 Academy,0,2,3/30/2025,Tuzos Challenge,
Tuzos Halcones 2014,State 48 FC Avondale 14 Black,4,0,3/29/2025,Tuzos Challenge,
State 48 FC Avondale 14 Black,PRFC Southeast Valley 14B Predator-Central,2,1,3/23/2025,TFC Spring Cup,
State 48 FC Avondale 14 Black,2014 Boys Blue,2,2,3/22/2025,TFC Spring Cup,
CCV STARS 14 Boys Navy LAV,State 48 FC Avondale 14 Black,1,3,3/22/2025,TFC Spring Cup,
Real Arizona 2014,State 48 FC Avondale 14 Black,8,2,3/16/2025,INFERNO CUP,
2014 Boys Blue,State 48 FC Avondale 14 Black,2,3,3/15/2025,INFERNO CUP,
State 48 FC Avondale 14 Black,PRFC North Valley 14B Copa,3,2,3/15/2025,INFERNO CUP,
14 Cityzens,State 48 FC Avondale 14 Black,2,3,3/8/2025,Futsal B and G ,
State 48 FC Avondale 14 Black,Phoenix United 2015 Academy,2,2,2/23/2025,AZFC Select Invitational ,
State 48 FC Avondale 14 Black,14 Cityzens,3,2,2/23/2025,AZFC Select Invitational ,
State 48 FC Avondale 14 Black,PSG 15B Blue,1,1,2/22/2025,AZFC Select Invitational ,
Select 14/15B Red,State 48 FC Avondale 14 Black,1,2,2/21/2025,AZFC Select Invitational ,
State 48 FC Avondale 14 Black,AZ Arsenal 14 Boys Teal 2 SC,0,0,2/15/2025,Futsal B and G ,
State 48 FC Avondale 14 Black,Madison FC 14 Blue Boys,1,2,2/1/2025,Futsal B and G ,
State 48 FC Avondale 14 Black,PRFC Southeast Valley 14B Predator,0,2,1/18/2025,Futsal B and G ,
State 48 FC Avondale 14 Black,Select 14B,1,1,1/11/2025,CCV Stars Champions Cup,
State 48 FC Avondale 14 Black,AZ Arsenal 15 Boys Teal 1 JZ,1,6,11/9/2024,OPEN League: Season 1,
State 48 FC Avondale 14 Black,AZEV B2014 (WHITE),2,3,9/28/2024,Arizona Athletic Grounds Tournament Series,
State 48 FC Avondale 14 Black,PSG 14B Blue,0,4,9/1/2024,Phoenix Rising Cup,
State 48 FC Avondale 14 Black,Madison FC 14 Blue Boys,2,3,8/31/2024,Phoenix Rising Cup,
Phoenix United 2015 Academy,State 48 FC Avondale 14 Black,3,2,8/30/2024,Phoenix Rising Cup,
14B Antunez Pre-MLS Next,Excel Soccer Academy 14B Red,3,5,10/5/2025,ARIZONA ADVANCED LEAGUES,
14B Antunez Pre-MLS Next,CCV Stars 14 Boys North Pre-ECNL,0,3,10/3/2025,ARIZONA ADVANCED LEAGUES,
Dynamos SC 14B SC,14B Antunez Pre-MLS Next,6,2,9/28/2025,ARIZONA ADVANCED LEAGUES,
Southeast 2014 Boys Blue,14B Antunez Pre-MLS Next,1,1,9/21/2025,ARIZONA ADVANCED LEAGUES,
Southeast 2014 Boys Blue,14B Antunez Pre-MLS Next,3,1,9/14/2025,Cactus Kick Off,
14B Antunez Pre-MLS Next,Southeast 2014 Boys Black,0,7,9/13/2025,Cactus Kick Off,
Las Vegas Sports Academy U12 Boys Pre MLS Next 2014,14B Antunez Pre-MLS Next,14,1,9/13/2025,Cactus Kick Off,
AZ Arsenal Pre-ECNL B14,14B Antunez Pre-MLS Next,1,0,4/27/2025,Arizona Presidents Cup ,
14B Antunez Pre-MLS Next,Brazas 2014 Boys Black Marcos,2,3,4/26/2025,Arizona Presidents Cup ,
14B Antunez Pre-MLS Next,14 ECNL #2,3,2,4/12/2025,Arizona Presidents Cup ,
PRFC North Valley 14B PreAcademy,14B Antunez Pre-MLS Next,0,3,3/22/2025,Tournaments Powered by Rated Sports ,
Legends FC AZ 14B FC,14B Antunez Pre-MLS Next,4,0,3/22/2025,Tournaments Powered by Rated Sports ,
14,14B Antunez Pre-MLS Next,2,1,3/8/2025,Ostrich Festival,
14B Antunez Pre-MLS Next,Madison FC 14 Gold Boys Storm,1,1,3/8/2025,Ostrich Festival,
Playmaker Futbol Academy 14B Black,14B Antunez Pre-MLS Next,0,3,3/2/2025,ARIZONA ADVANCED LEAGUES,
14B Antunez Pre-MLS Next,Excel Soccer Academy 14 Red,1,2,3/1/2025,ARIZONA ADVANCED LEAGUES,
14B Jimmy,14B Antunez Pre-MLS Next,1,3,2/23/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
14B Antunez Pre-MLS Next,14,2,7,2/22/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
14B Antunez Pre-MLS Next,14,5,3,1/4/2025,New Year's Futures Cup,
14B Antunez Pre-MLS Next,14B Flores,3,1,12/7/2024,ARIZONA ADVANCED LEAGUES,
14B Antunez Pre-MLS Next,PRFC North Valley 14B PreAcademy,0,3,11/24/2024,Heritage Cup,
14B Antunez Pre-MLS Next,14 ECNL #1,2,3,11/23/2024,Heritage Cup,
Next Level Soccer Southeast 2014 Boys Red,14B Antunez Pre-MLS Next,2,6,11/22/2024,Heritage Cup,
14B Antunez Pre-MLS Next,CCV STARS 14 Boys Orange LAV,3,2,10/27/2024,ARIZONA ADVANCED LEAGUES,
14B Antunez Pre-MLS Next,14B Velasco Pre-MLS Next,0,4,10/26/2024,ARIZONA ADVANCED LEAGUES,
14 ECNL #1,14B Antunez Pre-MLS Next,3,2,10/19/2024,ARIZONA ADVANCED LEAGUES,
14 ECNL #2,14B Antunez Pre-MLS Next,0,3,10/6/2024,ARIZONA ADVANCED LEAGUES,
14B Antunez Pre-MLS Next,AZ Arsenal Pre-ECNL B14,1,5,10/4/2024,ARIZONA ADVANCED LEAGUES,
Legends FC AZ 14B FC,14B Antunez Pre-MLS Next,5,1,9/22/2024,ARIZONA ADVANCED LEAGUES,
14B Antunez Pre-MLS Next,PRFC North Valley 14B PreAcademy,2,0,9/21/2024,ARIZONA ADVANCED LEAGUES,
CCV STARS 14 Boys Orange LAV,14B Antunez Pre-MLS Next,1,0,9/15/2024,Cactus Kick Off,
14B Velasco Pre-MLS Next,14B Antunez Pre-MLS Next,5,0,9/14/2024,Cactus Kick Off,
14B Antunez Pre-MLS Next,PRFC North Valley 13B Predator,5,1,4/28/2024,SAAZ Community Cup,
14B Antunez Pre-MLS Next,PRFC Scottsdale 14B Pre-Academy,4,2,4/27/2024,SAAZ Community Cup,
14B Antunez Pre-MLS Next,PRFC Southeast Valley 13B Predator,7,1,4/21/2024,SAAZ Community Cup,
14B Velasco,14B Engilman,6,1,9/20/2025,OPEN League: Season 1,
14B Engilman,14B Moyer,1,4,9/14/2025,Cactus Kick Off,
Tuzos Royals 14 Pre-Academy,14B Engilman,3,2,9/13/2025,Cactus Kick Off,
14B Engilman,NOS Santos 14 Boys White,6,0,9/12/2025,Cactus Kick Off,
14B Engilman,Scottsdale 14 Sandsharks Select,0,2,9/6/2025,OPEN League: Season 1,
Phoenix Premier FC 14B Black,14B Engilman,5,2,4/27/2025,Arizona Presidents Cup ,
Legends FC AZ 14B Gold,14B Engilman,0,5,4/26/2025,Arizona Presidents Cup ,
PRFC Scottsdale 15B Predator,14B Engilman,2,5,4/23/2025,Arizona Presidents Cup ,
14B Engilman,PRFC North Valley 14B Predator,3,3,4/12/2025,Arizona Presidents Cup ,
14B Engilman,Next Level Soccer Northwest 2015 Boys Red,2,0,3/16/2025,INFERNO CUP,
14B Engilman,Tuzos Academy Mesa 2014,5,3,3/15/2025,INFERNO CUP,
CCV STARS 14 Boys Navy PEO,14B Engilman,2,4,3/15/2025,INFERNO CUP,
14B Engilman,14B Jimmy,2,3,3/8/2025,Futsal B and G ,
14B Engilman,East Valley NSFC 14 Boys Aguirre,4,5,2/22/2025,Futsal B and G ,
AZEV B2014 (NAVY),14B Engilman,4,0,2/15/2025,Futsal B and G ,
Legends FC AZ 14B Gold,14B Engilman,2,2,2/1/2025,Futsal B and G ,
14B Engilman,PRFC Southeast Valley 14B Pre-Academy,3,1,1/25/2025,Futsal B and G ,
14,14B Engilman,4,1,1/11/2025,Futsal B and G ,
14B Jimmy,14B Engilman,7,2,1/3/2025,New Year's Futures Cup,
AZSC 14B Perez,14B Engilman,6,1,12/15/2024,Holiday Classic,
14B Engilman,PRFC Southeast Valley 14B Pre-Academy,4,1,12/14/2024,Holiday Classic,
Playmaker Futbol Academy 14B Gold,14B Engilman,4,1,12/14/2024,Holiday Classic,
14B OMolina,14B Engilman,1,4,12/7/2024,OPEN League: Season 1,
14B Engilman,Phoenix United 2014B West,2,6,11/23/2024,OPEN League: Season 1,
14B Engilman,Playmaker Futbol Academy 14B Gold,6,0,11/23/2024,OPEN League: Season 1,
14B Engilman,Tuzos Academy Mesa 2014,4,4,11/3/2024,2025 Rush Cup ,
14B Engilman,NOS Santos 14 Boys Blue,1,5,11/2/2024,OPEN League: Season 1,
Next Level Soccer Northwest 2014 Boys,14B Engilman,1,1,11/2/2024,2025 Rush Cup ,
AZ Arsenal 15 Boys Teal 1 JZ,14B Engilman,5,3,11/1/2024,2025 Rush Cup ,
14B Engilman,14B Jimmy,0,6,10/26/2024,OPEN League: Season 1,
Tuzos Academy Mesa 2014,14B Engilman,1,1,10/5/2024,OPEN League: Season 1,
Next Level Soccer Northwest 2014 Boys,14B Engilman,3,1,9/15/2024,Cactus Kick Off,
14B Engilman,14B OMolina,1,2,9/15/2024,Cactus Kick Off,
14B Engilman,Legends FC AZ 14B Gold,5,3,9/14/2024,Cactus Kick Off,
PRFC North Valley 14B Copa,14B Engilman,0,3,9/13/2024,Cactus Kick Off,
PRFC Southeast Valley 14B Pre-Academy,14B Engilman,1,2,9/7/2024,OPEN League: Season 1,
CCV Stars 14 Boys North Orange,Scottsdale 14 Sandsharks Select,0,3,10/4/2025,OPEN League: Season 1,
CCV Stars 14 Boys North Orange,FC ARIZONA PRE ECNL RL B14,1,5,9/28/2025,The Derby 2025,
Playmaker Futbol Academy 14B Black,CCV Stars 14 Boys North Orange,1,3,9/27/2025,The Derby 2025,
PSG 14B Blue,CCV Stars 14 Boys North Orange,0,0,9/26/2025,The Derby 2025,
CCV Stars 14 Boys North Orange,PRFC North Valley 14B Predator,5,1,9/20/2025,OPEN League: Season 1,
Madison FC 14 Gold Boys Storm,CCV Stars 14 Boys North Orange,4,0,4/26/2025,Arizona Presidents Cup ,
CCV Stars 14 Boys North Orange,14B Flores,0,6,4/13/2025,Arizona Presidents Cup ,
PRFC Scottsdale 14B Pre-Academy,CCV Stars 14 Boys North Orange,4,0,4/12/2025,Arizona Presidents Cup ,
CCV Stars 14 Boys North Orange,2014 Boys Yellow,0,0,3/16/2025,INFERNO CUP,
CCV Stars 14 Boys North Orange,14B Engilman,2,4,3/15/2025,INFERNO CUP,
Tuzos Academy Mesa 2014,CCV Stars 14 Boys North Orange,2,3,3/15/2025,INFERNO CUP,
CCV Stars 14 Boys North Orange,U-11 (2014) Boys Pre Academy,2,0,3/2/2025,Futsal B and G ,
CCV Stars 14 Boys North Orange,West Valley 2014 Boys Martinez Pre-Elite64,2,0,3/1/2025,Futsal B and G ,
CCV Stars 14 Boys North Orange,PRFC Scottsdale 14B Pre-Academy,0,7,3/1/2025,Futsal B and G ,
15B NMarkette,CCV Stars 14 Boys North Orange,5,2,2/22/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
PRFC Scottsdale 14B Pre-Academy,CCV Stars 14 Boys North Orange,4,2,2/21/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
CCV Stars 14 Boys North Orange,2014 Boys Yellow,3,2,2/15/2025,Futsal B and G ,
Legends FC AZ 14B Black,CCV Stars 14 Boys North Orange,1,2,2/1/2025,Futsal B and G ,
CCV Stars 14 Boys North Orange,Scottsdale 14 Sandsharks,0,1,1/25/2025,Futsal B and G ,
AZEV B2014 (NAVY),CCV Stars 14 Boys North Orange,4,0,1/12/2025,CCV Stars Champions Cup,
West Valley 2014 Boys Martinez Pre-Elite64,CCV Stars 14 Boys North Orange,4,1,1/11/2025,CCV Stars Champions Cup,
CCV Stars 14 Boys North Orange,PRFC North Valley 14B Predator,5,1,1/10/2025,CCV Stars Champions Cup,
2014 Boys Yellow,CCV Stars 14 Boys North Orange,2,3,12/8/2024,Salvation Army Christmas Angel,
CCV Stars 14 Boys North Orange,Tuzos Halcones 2014,0,1,12/8/2024,Salvation Army Christmas Angel,
CCV Stars 14 Boys North Orange,FC Deportivo AZ 2014B (Gallegos),5,5,12/7/2024,Salvation Army Christmas Angel,
NOS Santos 15 Boys Blue,CCV Stars 14 Boys North Orange,0,8,12/7/2024,Salvation Army Christmas Angel,
U-11 (2014) Boys Pre Academy,CCV Stars 14 Boys North Orange,3,2,11/23/2024,OPEN League: Season 1,
PRFC Scottsdale 14B Pre-Academy,CCV Stars 14 Boys North Orange,3,2,11/16/2024,OPEN League: Season 1,
PRFC Southeast Valley 14B Predator-Central,CCV Stars 14 Boys North Orange,1,2,11/10/2024,Kick for the Cure,
CCV Stars 14 Boys North Orange,CAC 14/15B (Conroy),3,1,11/9/2024,Kick for the Cure,
Madison FC 14 Gold Boys Storm,CCV Stars 14 Boys North Orange,4,2,11/9/2024,Kick for the Cure,
CCV Stars 14 Boys North Orange,Madison FC 14 Gold Boys Storm,0,4,10/19/2024,OPEN League: Season 1,
CCV Stars 14 Boys North Orange,AZ Arsenal 14 Boys Teal 2 SC,3,1,10/13/2024,Arsenal Challenge,
VSC 2014 Boys Green,CCV Stars 14 Boys North Orange,3,5,10/13/2024,Arsenal Challenge,
CCV Stars 14 Boys North Orange,AZ Arsenal 14 Boys AYDP,9,1,10/12/2024,Arsenal Challenge,
CCV Stars 14 Boys North Orange,PRFC Southeast Valley 14B Predator-Central,4,0,10/5/2024,OPEN League: Season 1,
East Valley NSFC 14 Boys Aguirre,CCV Stars 14 Boys North Orange,4,1,9/21/2024,OPEN League: Season 1,
CCV Stars 14 Boys North Orange,2014 Boys Yellow,2,1,9/14/2024,OPEN League: Season 1,
PRFC Southeast Valley 14B Predator,CCV Stars 14 Boys North Orange,5,4,9/7/2024,Flagstaff Soccer United Cup,
CCV Stars 14 Boys North Orange,Madison FC 14 Gold Boys Storm,0,0,9/7/2024,Flagstaff Soccer United Cup,
XOLOS ARIZONA 2014B,PRFC Southeast Valley 14B Pre-Academy,3,1,10/4/2025,OPEN League: Season 1,
PSG 14B Blue,PRFC Southeast Valley 14B Pre-Academy,6,0,9/13/2025,OPEN League: Season 1,
PRFC Southeast Valley 14B Pre-Academy,FC Elite Arizona 2014 Boys - Martinez,1,7,9/6/2025,OPEN League: Season 1,
PRFC Southeast Valley 14B Pre-Academy,AZ Inferno 14 Boys Black,5,0,8/31/2025,Phoenix Rising Cup,
FC Elite Arizona 2014 Boys - Urbina,PRFC Southeast Valley 14B Pre-Academy,2,1,8/30/2025,Phoenix Rising Cup,
PRFC Southeast Valley 14B Pre-Academy,PSG 14B Blue,3,3,8/29/2025,Phoenix Rising Cup,
PRFC Southeast Valley 14B Pre-Academy,U-11 (2014) Boys Pre Academy,0,3,3/21/2025,Copper State Challenge,
PRFC Southeast Valley 14B Pre-Academy,AZEV B2014 (NAVY),0,7,3/1/2025,Futsal B and G ,
Legends FC AZ 14B Black,PRFC Southeast Valley 14B Pre-Academy,6,3,2/23/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
PRFC Southeast Valley 14B Pre-Academy,Next Level Soccer Northwest 2014 Boys,4,3,2/23/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
AZSC 14B Azanger,PRFC Southeast Valley 14B Pre-Academy,0,1,2/21/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
East Valley NSFC 14 Boys Aguirre,PRFC Southeast Valley 14B Pre-Academy,5,1,2/15/2025,Futsal B and G ,
14,PRFC Southeast Valley 14B Pre-Academy,7,1,2/8/2025,Futsal B and G ,
PRFC Southeast Valley 14B Pre-Academy,14B Jimmy,2,6,2/1/2025,Futsal B and G ,
14B Engilman,PRFC Southeast Valley 14B Pre-Academy,3,1,1/25/2025,Futsal B and G ,
Next Level Soccer Southeast 2015 Boys Blue,PRFC Southeast Valley 14B Pre-Academy,1,2,1/11/2025,CCV Stars Champions Cup,
PRFC Southeast Valley 14B Pre-Academy,CDO 14B Premier,0,0,12/15/2024,Holiday Classic,
14B Engilman,PRFC Southeast Valley 14B Pre-Academy,4,1,12/14/2024,Holiday Classic,
PRFC Southeast Valley 14B Pre-Academy,Playmaker Futbol Academy 14B Gold,0,3,12/14/2024,Holiday Classic,
PRFC Southeast Valley 14B Pre-Academy,AZSC 14B Azanger,2,5,11/23/2024,Heritage Cup,
East Valley NSFC 14 Boys Tiggs,PRFC Southeast Valley 14B Pre-Academy,1,11,11/22/2024,Heritage Cup,
PRFC Southeast Valley 14B Pre-Academy,14B Jimmy,0,2,11/2/2024,OPEN League: Season 1,
PRFC Southeast Valley 14B Pre-Academy,AZEV B2014 (NAVY),3,7,10/26/2024,Phoenix Rising FC Tournaments - Fall Classic,
