TeamKey,OppKey,Team,Opp,Score A,Score B,Date
42161415,d1f222b9f9d4,PRFC Desert Foothills 15B Predator,FC ARIZONA 14 GFC VELAZCO,4,5,2025-03-22
42161394,42161415,NOS Santos 15 Boys White,PRFC Desert Foothills 15B Predator,4,1,2025-03-22
42161788,42162519,State 48 FC Avondale 15 Copper,Locomotive 2015,1,0,2025-03-22
42161570,42160958,PSG 15B Blue,Scottsdale 15 Sandsharks Select,2,1,2025-03-22
42158563,42162198,2015 Rush Boys,La Piedad FC 2015,3,7,2025-03-22
42161078,118237dc9880,PRFC Scottsdale 15B Predator,Next Level Soccer Northwest 2014 Boys,1,3,2025-03-22
42161829,42160738,Madison FC 15 Blue Boys,West Valley 2015 Boys Rose,0,2,2025-03-22
42160738,42161829,West Valley 2015 Boys Rose,Madison FC 15 Blue Boys,2,0,2025-03-22
42158778,42160958,B15,Scottsdale 15 Sandsharks Select,1,3,2025-03-22
42160958,42158778,Scottsdale 15 Sandsharks Select,B15,3,1,2025-03-22
42160958,42158778,Scottsdale 15 Sandsharks Select,B15,3,1,2025-03-22
42158778,42160958,B15,Scottsdale 15 Sandsharks Select,1,3,2025-03-22
42159421,42171732,15/16,2015 Boys Blue,1,1,2025-03-22
42171732,42159421,2015 Boys Blue,15/16,1,1,2025-03-22
42161829,42160738,Madison FC 15 Blue Boys,West Valley 2015 Boys Rose,0,2,2025-03-22
42159421,42160188,15/16,Players 15 Boys Academy,0,3,2025-03-22
42163046,42163331,AZSC 2015B Navy,PRFC Southeast Valley 15B Pre-Academy,3,6,2025-03-22
42163331,42163046,PRFC Southeast Valley 15B Pre-Academy,AZSC 2015B Navy,6,3,2025-03-22
42163339,42161728,NMSA 2015 Boys,FCDA 2015B Pre - Academy,1,0,2025-03-22
42161728,42163339,FCDA 2015B Pre - Academy,NMSA 2015 Boys,0,1,2025-03-22
42161728,42163339,FCDA 2015B Pre - Academy,NMSA 2015 Boys,0,1,2025-03-22
42163339,42161728,NMSA 2015 Boys,FCDA 2015B Pre - Academy,1,0,2025-03-22
42159961,42161526,Southeast 2015 Boys Green,Phoenix Premier FC 15B Black,1,5,2025-03-22
42159633,42176871,PRFC Scottsdale 15B Copa,Playmaker Futbol Academy 15B Gold,2,4,2025-03-22
42160188,42159421,Players 15 Boys Academy,15/16,3,0,2025-03-22
42159633,42176871,PRFC Scottsdale 15B Copa,Playmaker Futbol Academy 15B Gold,2,4,2025-03-22
42160738,42161829,West Valley 2015 Boys Rose,Madison FC 15 Blue Boys,2,0,2025-03-22
42160738,42162186,West Valley 2015 Boys Rose,Playmaker Futbol Academy 15B Black,4,0,2025-03-22
42171732,42159421,2015 Boys Blue,15/16,1,1,2025-03-22
42159421,42171732,15/16,2015 Boys Blue,1,1,2025-03-22
42163331,42163046,PRFC Southeast Valley 15B Pre-Academy,AZSC 2015B Navy,6,3,2025-03-22
42163046,42163331,AZSC 2015B Navy,PRFC Southeast Valley 15B Pre-Academy,3,6,2025-03-22
42162137,42159961,AZSC 15B Gold,Southeast 2015 Boys Green,1,4,2025-03-22
42159961,42162137,Southeast 2015 Boys Green,AZSC 15B Gold,4,1,2025-03-22
42159961,42162137,Southeast 2015 Boys Green,AZSC 15B Gold,4,1,2025-03-22
42162137,42159961,AZSC 15B Gold,Southeast 2015 Boys Green,1,4,2025-03-22
42162186,42160738,Playmaker Futbol Academy 15B Black,West Valley 2015 Boys Rose,0,4,2025-03-22
42158563,42159961,2015 Rush Boys,Southeast 2015 Boys Green,3,6,2025-03-22
42159961,42158563,Southeast 2015 Boys Green,2015 Rush Boys,6,3,2025-03-22
42158563,42159961,2015 Rush Boys,Southeast 2015 Boys Green,3,6,2025-03-22
42161526,42159961,Phoenix Premier FC 15B Black,Southeast 2015 Boys Green,5,1,2025-03-22
42159961,42161526,Southeast 2015 Boys Green,Phoenix Premier FC 15B Black,1,5,2025-03-22
42161570,42160958,PSG 15B Blue,Scottsdale 15 Sandsharks Select,2,1,2025-03-22
42160958,42161570,Scottsdale 15 Sandsharks Select,PSG 15B Blue,1,2,2025-03-22
42162186,42160738,Playmaker Futbol Academy 15B Black,West Valley 2015 Boys Rose,0,4,2025-03-22
42160738,42162186,West Valley 2015 Boys Rose,Playmaker Futbol Academy 15B Black,4,0,2025-03-22
42159961,42158563,Southeast 2015 Boys Green,2015 Rush Boys,6,3,2025-03-22
42176871,42159633,Playmaker Futbol Academy 15B Gold,PRFC Scottsdale 15B Copa,4,2,2025-03-22
42160958,42161570,Scottsdale 15 Sandsharks Select,PSG 15B Blue,1,2,2025-03-22
42160086,42159633,United,PRFC Scottsdale 15B Copa,2,3,2025-03-22
42160958,42161570,Scottsdale 15 Sandsharks Select,PSG 15B Blue,1,2,2025-03-22
42159724,42161196,Northwest 2015 Boys Red,15B NJMarkette,0,0,2025-03-22
42161196,42159724,15B NJMarkette,Northwest 2015 Boys Red,0,0,2025-03-22
42161078,118237dc9880,PRFC Scottsdale 15B Predator,Next Level Soccer Northwest 2014 Boys,1,3,2025-03-22
118237dc9880,42161078,Next Level Soccer Northwest 2014 Boys,PRFC Scottsdale 15B Predator,3,1,2025-03-22
42161829,42161830,Madison FC 15 Blue Boys,Madison FC 15 Gold Boys,3,1,2025-03-22
42161830,42161829,Madison FC 15 Gold Boys,Madison FC 15 Blue Boys,1,3,2025-03-22
42161830,42161829,Madison FC 15 Gold Boys,Madison FC 15 Blue Boys,1,3,2025-03-22
42161570,42160958,PSG 15B Blue,Scottsdale 15 Sandsharks Select,2,1,2025-03-22
42161829,42161830,Madison FC 15 Blue Boys,Madison FC 15 Gold Boys,3,1,2025-03-22
42171732,42161402,2015 Boys Blue,PRFC Southeast Valley 15B Predator,1,4,2025-03-22
42161402,42171732,PRFC Southeast Valley 15B Predator,2015 Boys Blue,4,1,2025-03-22
260f1304e6d4,42161402,AZSC 14B Azanger,PRFC Southeast Valley 15B Predator,1,5,2025-03-22
42161402,260f1304e6d4,PRFC Southeast Valley 15B Predator,AZSC 14B Azanger,5,1,2025-03-22
42161402,260f1304e6d4,PRFC Southeast Valley 15B Predator,AZSC 14B Azanger,5,1,2025-03-22
260f1304e6d4,42161402,AZSC 14B Azanger,PRFC Southeast Valley 15B Predator,1,5,2025-03-22
118237dc9880,42161078,Next Level Soccer Northwest 2014 Boys,PRFC Scottsdale 15B Predator,3,1,2025-03-22
42159633,42160086,PRFC Scottsdale 15B Copa,United,3,2,2025-03-22
42161402,42171732,PRFC Southeast Valley 15B Predator,2015 Boys Blue,4,1,2025-03-22
42161570,42160958,PSG 15B Blue,Scottsdale 15 Sandsharks Select,2,1,2025-03-22
42171732,42161402,2015 Boys Blue,PRFC Southeast Valley 15B Predator,1,4,2025-03-22
42159421,42158778,15/16,B15,2,0,2025-03-22
42160086,42159633,United,PRFC Scottsdale 15B Copa,2,3,2025-03-22
42160958,42161570,Scottsdale 15 Sandsharks Select,PSG 15B Blue,1,2,2025-03-22
42159633,42160086,PRFC Scottsdale 15B Copa,United,3,2,2025-03-22
42160668,42162972,15 Boys Soul Warriors,Wolves 15B,3,2,2025-03-22
42162972,42160668,Wolves 15B,15 Boys Soul Warriors,2,3,2025-03-22
42160668,42162972,15 Boys Soul Warriors,Wolves 15B,3,2,2025-03-22
42161804,42160668,15B,15 Boys Soul Warriors,3,5,2025-03-22
42160668,42161804,15 Boys Soul Warriors,15B,5,3,2025-03-22
42160668,42161804,15 Boys Soul Warriors,15B,5,3,2025-03-22
42162972,42160668,Wolves 15B,15 Boys Soul Warriors,2,3,2025-03-22
42161570,42159421,PSG 15B Blue,15/16,4,0,2025-03-22
42159421,42161570,15/16,PSG 15B Blue,0,4,2025-03-22
42159421,42161570,15/16,PSG 15B Blue,0,4,2025-03-22
42161570,42159421,PSG 15B Blue,15/16,4,0,2025-03-22
42159421,42158778,15/16,B15,2,0,2025-03-22
42161804,42160668,15B,15 Boys Soul Warriors,3,5,2025-03-22
42158778,42159421,B15,15/16,0,2,2025-03-22
42158778,42159421,B15,15/16,0,2,2025-03-22
42160732,42162178,15 Boys Navy,AZ Thundercats 2015,4,6,2025-03-23
42159960,759b838f8c2a,Northwest 2015 Boys Black,Next Level Soccer Southeast 2014 Boys Blue,1,0,2025-03-23
759b838f8c2a,42159960,Next Level Soccer Southeast 2014 Boys Blue,Northwest 2015 Boys Black,0,1,2025-03-23
759b838f8c2a,42159960,Next Level Soccer Southeast 2014 Boys Blue,Northwest 2015 Boys Black,0,1,2025-03-23
42159960,759b838f8c2a,Northwest 2015 Boys Black,Next Level Soccer Southeast 2014 Boys Blue,1,0,2025-03-23
42162695,42171732,Coachella YSA B15 Desert Xolos,2015 Boys Blue,4,0,2025-03-23
42163046,42174753,AZSC 2015B Navy,2014,2,3,2025-03-23
42171732,42162695,2015 Boys Blue,Coachella YSA B15 Desert Xolos,0,4,2025-03-23
42162178,42160732,AZ Thundercats 2015,15 Boys Navy,6,4,2025-03-23
42159695,42160801,Phoenix United 2015 Elite,Storm,0,4,2025-03-23
42174753,42163046,2014,AZSC 2015B Navy,3,2,2025-03-23
42160801,42159695,Storm,Phoenix United 2015 Elite,4,0,2025-03-23
42162178,42160732,AZ Thundercats 2015,15 Boys Navy,6,4,2025-03-23
42159695,42160801,Phoenix United 2015 Elite,Storm,0,4,2025-03-23
ca938fe7d0b7,42160732,Next Level Soccer Southeast 2016 Boys Black,15 Boys Navy,1,0,2025-03-23
42160732,ca938fe7d0b7,15 Boys Navy,Next Level Soccer Southeast 2016 Boys Black,0,1,2025-03-23
42160732,ca938fe7d0b7,15 Boys Navy,Next Level Soccer Southeast 2016 Boys Black,0,1,2025-03-23
ca938fe7d0b7,42160732,Next Level Soccer Southeast 2016 Boys Black,15 Boys Navy,1,0,2025-03-23
42160732,42162178,15 Boys Navy,AZ Thundercats 2015,4,6,2025-03-23
42162178,42162183,AZ Thundercats 2015,2015 Boys Yellow,4,8,2025-03-23
42162183,42162178,2015 Boys Yellow,AZ Thundercats 2015,8,4,2025-03-23
42162198,42161526,La Piedad FC 2015,Phoenix Premier FC 15B Black,1,8,2025-03-23
42163046,42174753,AZSC 2015B Navy,2014,2,3,2025-03-23
42161526,42162198,Phoenix Premier FC 15B Black,La Piedad FC 2015,8,1,2025-03-23
42160801,42159695,Storm,Phoenix United 2015 Elite,4,0,2025-03-23
42174753,42163046,2014,AZSC 2015B Navy,3,2,2025-03-23
42161196,42163339,15B NJMarkette,NMSA 2015 Boys,1,0,2025-03-23
42174751,42161983,Boys 2014,AZSC 2015B White,0,4,2025-03-23
42162183,42162178,2015 Boys Yellow,AZ Thundercats 2015,8,4,2025-03-23
42161415,34471ab8e5d0,PRFC Desert Foothills 15B Predator,14B E64 #2,1,0,2025-03-23
34471ab8e5d0,42161415,14B E64 #2,PRFC Desert Foothills 15B Predator,0,1,2025-03-23
34471ab8e5d0,42161415,14B E64 #2,PRFC Desert Foothills 15B Predator,0,1,2025-03-23
42161415,34471ab8e5d0,PRFC Desert Foothills 15B Predator,14B E64 #2,1,0,2025-03-23
42158531,42161804,Blue,15B,0,2,2025-03-23
42161804,42158531,15B,Blue,2,0,2025-03-23
42163339,42161196,NMSA 2015 Boys,15B NJMarkette,0,1,2025-03-23
42161804,42158531,15B,Blue,2,0,2025-03-23
42158531,42161804,Blue,15B,0,2,2025-03-23
42161526,42162198,Phoenix Premier FC 15B Black,La Piedad FC 2015,8,1,2025-03-23
42161983,42174751,AZSC 2015B White,Boys 2014,4,0,2025-03-23
42162198,42161526,La Piedad FC 2015,Phoenix Premier FC 15B Black,1,8,2025-03-23
42159959,cbdfe6bb317b,BRAZAS FC 2015 Boys Black,Phoenix Premier FC 14B CG,1,4,2025-03-23
42163339,42161196,NMSA 2015 Boys,15B NJMarkette,0,1,2025-03-23
42161196,42163339,15B NJMarkette,NMSA 2015 Boys,1,0,2025-03-23
42162198,42161526,La Piedad FC 2015,Phoenix Premier FC 15B Black,1,8,2025-03-23
42161526,42162198,Phoenix Premier FC 15B Black,La Piedad FC 2015,8,1,2025-03-23
42161570,42161788,PSG 15B Blue,State 48 FC Avondale 15 Copper,0,1,2025-03-23
42161788,42161570,State 48 FC Avondale 15 Copper,PSG 15B Blue,1,0,2025-03-23
42159959,cbdfe6bb317b,BRAZAS FC 2015 Boys Black,Phoenix Premier FC 14B CG,1,4,2025-03-23
cbdfe6bb317b,42159959,Phoenix Premier FC 14B CG,BRAZAS FC 2015 Boys Black,4,1,2025-03-23
42161788,42161570,State 48 FC Avondale 15 Copper,PSG 15B Blue,1,0,2025-03-23
42161570,42161788,PSG 15B Blue,State 48 FC Avondale 15 Copper,0,1,2025-03-23
cbdfe6bb317b,42159959,Phoenix Premier FC 14B CG,BRAZAS FC 2015 Boys Black,4,1,2025-03-23
42162178,42162183,AZ Thundercats 2015,2015 Boys Yellow,4,8,2025-03-23
42161728,42159724,FCDA 2015B Pre - Academy,Northwest 2015 Boys Red,1,1,2025-03-23
42161788,42161570,State 48 FC Avondale 15 Copper,PSG 15B Blue,1,0,2025-03-23
42161711,42160732,Scottsdale 15 Sandsharks Black,15 Boys Navy,0,0,2025-03-23
42160732,42161711,15 Boys Navy,Scottsdale 15 Sandsharks Black,0,0,2025-03-23
42171732,260f1304e6d4,2015 Boys Blue,AZSC 14B Azanger,6,5,2025-03-23
260f1304e6d4,42171732,AZSC 14B Azanger,2015 Boys Blue,5,6,2025-03-23
260f1304e6d4,42171732,AZSC 14B Azanger,2015 Boys Blue,5,6,2025-03-23
42171732,260f1304e6d4,2015 Boys Blue,AZSC 14B Azanger,6,5,2025-03-23
42161728,42159724,FCDA 2015B Pre - Academy,Northwest 2015 Boys Red,1,1,2025-03-23
42159724,42161728,Northwest 2015 Boys Red,FCDA 2015B Pre - Academy,1,1,2025-03-23
42161983,42158563,AZSC 2015B White,2015 Rush Boys,3,1,2025-03-23
42158563,42161983,2015 Rush Boys,AZSC 2015B White,1,3,2025-03-23
42158563,42161983,2015 Rush Boys,AZSC 2015B White,1,3,2025-03-23
42160086,42161983,United,AZSC 2015B White,3,7,2025-03-23
42161983,42158563,AZSC 2015B White,2015 Rush Boys,3,1,2025-03-23
42163046,acea8c28ea7d,AZSC 2015B Navy,14B E64 #1,5,2,2025-03-23
42159724,42161728,Northwest 2015 Boys Red,FCDA 2015B Pre - Academy,1,1,2025-03-23
42161728,42159724,FCDA 2015B Pre - Academy,Northwest 2015 Boys Red,1,1,2025-03-23
42163046,acea8c28ea7d,AZSC 2015B Navy,14B E64 #1,5,2,2025-03-23
42161402,1f883f0684a7,PRFC Southeast Valley 15B Predator,RSL-AZ Yuma 14 Boys Quinonez,2,4,2025-03-23
1f883f0684a7,42161402,RSL-AZ Yuma 14 Boys Quinonez,PRFC Southeast Valley 15B Predator,4,2,2025-03-23
1f883f0684a7,42161402,RSL-AZ Yuma 14 Boys Quinonez,PRFC Southeast Valley 15B Predator,4,2,2025-03-23
42161402,1f883f0684a7,PRFC Southeast Valley 15B Predator,RSL-AZ Yuma 14 Boys Quinonez,2,4,2025-03-23
42160086,42161983,United,AZSC 2015B White,3,7,2025-03-23
42161983,42160086,AZSC 2015B White,United,7,3,2025-03-23
42161570,42161788,PSG 15B Blue,State 48 FC Avondale 15 Copper,0,1,2025-03-23
acea8c28ea7d,42163046,14B E64 #1,AZSC 2015B Navy,2,5,2025-03-23
42161983,42160086,AZSC 2015B White,United,7,3,2025-03-23
acea8c28ea7d,42163046,14B E64 #1,AZSC 2015B Navy,2,5,2025-03-23
42161983,42174751,AZSC 2015B White,Boys 2014,4,0,2025-03-23
42161570,42161788,PSG 15B Blue,State 48 FC Avondale 15 Copper,0,1,2025-03-23
42160161,c76fc79b123c,Brazas 2015 Boys Gold Diego Rangel,Union Maricopa 2016 Net Ninjas Selects,9,2,2025-03-23
c76fc79b123c,42160161,Union Maricopa 2016 Net Ninjas Selects,Brazas 2015 Boys Gold Diego Rangel,2,9,2025-03-23
c76fc79b123c,42160161,Union Maricopa 2016 Net Ninjas Selects,Brazas 2015 Boys Gold Diego Rangel,2,9,2025-03-23
42160161,c76fc79b123c,Brazas 2015 Boys Gold Diego Rangel,Union Maricopa 2016 Net Ninjas Selects,9,2,2025-03-23
42160161,42161228,Brazas 2015 Boys Gold Diego Rangel,Sun Warriors 15/16 Boys,1,0,2025-03-23
42174751,42161983,Boys 2014,AZSC 2015B White,0,4,2025-03-23
42161228,42160161,Sun Warriors 15/16 Boys,Brazas 2015 Boys Gold Diego Rangel,0,1,2025-03-23
42161228,42160161,Sun Warriors 15/16 Boys,Brazas 2015 Boys Gold Diego Rangel,0,1,2025-03-23
42160161,42161228,Brazas 2015 Boys Gold Diego Rangel,Sun Warriors 15/16 Boys,1,0,2025-03-23
42159724,42161728,Northwest 2015 Boys Red,FCDA 2015B Pre - Academy,1,1,2025-03-23
42161788,42161570,State 48 FC Avondale 15 Copper,PSG 15B Blue,1,0,2025-03-23
42159724,42161728,Northwest 2015 Boys Red,FCDA 2015B Pre - Academy,1,1,2025-03-23
42161526,42162198,Phoenix Premier FC 15B Black,La Piedad FC 2015,8,1,2025-03-23
42162198,42161526,La Piedad FC 2015,Phoenix Premier FC 15B Black,1,8,2025-03-23
42162695,42171732,Coachella YSA B15 Desert Xolos,2015 Boys Blue,4,0,2025-03-23
42171732,42162695,2015 Boys Blue,Coachella YSA B15 Desert Xolos,0,4,2025-03-23
42160732,42161711,15 Boys Navy,Scottsdale 15 Sandsharks Black,0,0,2025-03-23
42161711,42160732,Scottsdale 15 Sandsharks Black,15 Boys Navy,0,0,2025-03-23
42158292,42160378,2015 Boys,Royals,3,3,2025-03-23
42160378,42158292,Royals,2015 Boys,3,3,2025-03-23
42160378,42158292,Royals,2015 Boys,3,3,2025-03-23
42158292,42160378,2015 Boys,Royals,3,3,2025-03-23
42161728,42159724,FCDA 2015B Pre - Academy,Northwest 2015 Boys Red,1,1,2025-03-23
42161804,42160848,15B,2015 White,1,2,2025-03-27
42161804,ce1f65cc18c1,15B,RSLAZ Southern Rayados Az 2015 Red,7,2,2025-03-27
42160848,42161804,2015 White,15B,2,1,2025-03-27
ce1f65cc18c1,42161804,RSLAZ Southern Rayados Az 2015 Red,15B,2,7,2025-03-27
42161804,42160848,15B,2015 White,1,2,2025-03-27
42161804,ce1f65cc18c1,15B,RSLAZ Southern Rayados Az 2015 Red,7,2,2025-03-27
ce1f65cc18c1,42161804,RSLAZ Southern Rayados Az 2015 Red,15B,2,7,2025-03-27
42160848,42161804,2015 White,15B,2,1,2025-03-27
42161345,42162133,Tuzos USA 2015A,Tuzos Academy Mesa 2015,2,6,2025-03-29
42162133,42161345,Tuzos Academy Mesa 2015,Tuzos USA 2015A,6,2,2025-03-29
42160738,42161561,West Valley 2015 Boys Rose,PRFC West Valley 15B Samba,0,0,2025-03-29
42161561,42160738,PRFC West Valley 15B Samba,West Valley 2015 Boys Rose,0,0,2025-03-29
8d2e8a885597,c62b2f0972a9,EV-NSFC 15 Boys Perez(1),CCV STARS 15 Boys LAV,0,0,2025-03-29
c62b2f0972a9,8d2e8a885597,CCV STARS 15 Boys LAV,EV-NSFC 15 Boys Perez(1),0,0,2025-03-29
42160738,42161561,West Valley 2015 Boys Rose,PRFC West Valley 15B Samba,0,0,2025-03-29
42161078,42161788,PRFC Scottsdale 15B Predator,State 48 FC Avondale 15 Copper,0,0,2025-03-29
42161788,42161078,State 48 FC Avondale 15 Copper,PRFC Scottsdale 15B Predator,0,0,2025-03-29
42159342,42161566,15B Blue,PRFC Scottsdale 15B Samba,0,0,2025-03-29
42160738,c62b2f0972a9,West Valley 2015 Boys Rose,CCV STARS 15 Boys LAV,0,0,2025-03-29
c62b2f0972a9,42160738,CCV STARS 15 Boys LAV,West Valley 2015 Boys Rose,0,0,2025-03-29
42161804,42161507,15B,Excel Soccer Academy 15B Red,2,1,2025-03-29
42161561,42160738,PRFC West Valley 15B Samba,West Valley 2015 Boys Rose,0,0,2025-03-29
42161284,42162133,Chelsea 15B,Tuzos Academy Mesa 2015,2,1,2025-03-29
8d2e8a885597,c62b2f0972a9,EV-NSFC 15 Boys Perez(1),CCV STARS 15 Boys LAV,0,0,2025-03-29
c62b2f0972a9,8d2e8a885597,CCV STARS 15 Boys LAV,EV-NSFC 15 Boys Perez(1),0,0,2025-03-29
a6c691aa44c2,8d2e8a885597,PRFC Southeast Valley 15B Copa,EV-NSFC 15 Boys Perez(1),0,0,2025-03-29
8d2e8a885597,a6c691aa44c2,EV-NSFC 15 Boys Perez(1),PRFC Southeast Valley 15B Copa,0,0,2025-03-29
8d2e8a885597,a6c691aa44c2,EV-NSFC 15 Boys Perez(1),PRFC Southeast Valley 15B Copa,0,0,2025-03-29
a6c691aa44c2,8d2e8a885597,PRFC Southeast Valley 15B Copa,EV-NSFC 15 Boys Perez(1),0,0,2025-03-29
42161345,42162133,Tuzos USA 2015A,Tuzos Academy Mesa 2015,2,6,2025-03-29
42162133,42161345,Tuzos Academy Mesa 2015,Tuzos USA 2015A,6,2,2025-03-29
42159342,42161570,15B Blue,PSG 15B Blue,0,0,2025-03-29
42161570,42159342,PSG 15B Blue,15B Blue,0,0,2025-03-29
42161570,42159342,PSG 15B Blue,15B Blue,0,0,2025-03-29
42159342,42161570,15B Blue,PSG 15B Blue,0,0,2025-03-29
42161566,42159342,PRFC Scottsdale 15B Samba,15B Blue,0,0,2025-03-29
42159342,42161566,15B Blue,PRFC Scottsdale 15B Samba,0,0,2025-03-29
42161507,42161804,Excel Soccer Academy 15B Red,15B,1,2,2025-03-29
42162133,42161284,Tuzos Academy Mesa 2015,Chelsea 15B,1,2,2025-03-29
42162133,42161345,Tuzos Academy Mesa 2015,Tuzos USA 2015A,6,2,2025-03-29
42161284,42159491,Chelsea 15B,2015 Blue,5,0,2025-03-29
42160161,42161788,Brazas 2015 Boys Gold Diego Rangel,State 48 FC Avondale 15 Copper,0,0,2025-03-29
42161526,42159342,Phoenix Premier FC 15B Black,15B Blue,0,0,2025-03-29
42159342,42161526,15B Blue,Phoenix Premier FC 15B Black,0,0,2025-03-29
42159491,42161284,2015 Blue,Chelsea 15B,0,5,2025-03-29
42161566,42159342,PRFC Scottsdale 15B Samba,15B Blue,0,0,2025-03-29
42161566,42159342,PRFC Scottsdale 15B Samba,15B Blue,0,0,2025-03-29
42159342,42161566,15B Blue,PRFC Scottsdale 15B Samba,0,0,2025-03-29
42160829,42161830,State 48 FC Buckeye 15 Black,Madison FC 15 Gold Boys,0,0,2025-03-29
42161830,42160829,Madison FC 15 Gold Boys,State 48 FC Buckeye 15 Black,0,0,2025-03-29
42161566,42158563,PRFC Scottsdale 15B Samba,2015 Rush Boys,0,0,2025-03-29
42158563,42161566,2015 Rush Boys,PRFC Scottsdale 15B Samba,0,0,2025-03-29
42174459,31c5813020cc,HW LA Surf B2014 Black,PRFC West Valley 15B Copa,12,1,2025-03-29
31c5813020cc,42174459,PRFC West Valley 15B Copa,HW LA Surf B2014 Black,1,12,2025-03-29
31c5813020cc,42174459,PRFC West Valley 15B Copa,HW LA Surf B2014 Black,1,12,2025-03-29
42174459,31c5813020cc,HW LA Surf B2014 Black,PRFC West Valley 15B Copa,12,1,2025-03-29
31c5813020cc,42158579,PRFC West Valley 15B Copa,Magnifico FC B15E,0,13,2025-03-29
42158579,31c5813020cc,Magnifico FC B15E,PRFC West Valley 15B Copa,13,0,2025-03-29
42158579,31c5813020cc,Magnifico FC B15E,PRFC West Valley 15B Copa,13,0,2025-03-29
42161788,42160161,State 48 FC Avondale 15 Copper,Brazas 2015 Boys Gold Diego Rangel,0,0,2025-03-29
42161728,42161345,FCDA 2015B Pre - Academy,Tuzos USA 2015A,8,1,2025-03-29
42161345,42161728,Tuzos USA 2015A,FCDA 2015B Pre - Academy,1,8,2025-03-29
42162286,42159342,NOS Santos 15 Boys Blue,15B Blue,0,0,2025-03-29
42159342,42162286,15B Blue,NOS Santos 15 Boys Blue,0,0,2025-03-29
42159342,42162286,15B Blue,NOS Santos 15 Boys Blue,0,0,2025-03-29
42161345,42162133,Tuzos USA 2015A,Tuzos Academy Mesa 2015,2,6,2025-03-29
42162286,42159342,NOS Santos 15 Boys Blue,15B Blue,0,0,2025-03-29
42159342,b04190489fa5,15B Blue,PRFC Scottsdale 15B Gazelle,0,0,2025-03-29
42159342,b04190489fa5,15B Blue,PRFC Scottsdale 15B Gazelle,0,0,2025-03-29
b04190489fa5,42159342,PRFC Scottsdale 15B Gazelle,15B Blue,0,0,2025-03-29
42161345,42161728,Tuzos USA 2015A,FCDA 2015B Pre - Academy,1,8,2025-03-29
42161728,42161345,FCDA 2015B Pre - Academy,Tuzos USA 2015A,8,1,2025-03-29
31c5813020cc,42158579,PRFC West Valley 15B Copa,Magnifico FC B15E,0,13,2025-03-29
b04190489fa5,42159342,PRFC Scottsdale 15B Gazelle,15B Blue,0,0,2025-03-29
9dc8c94650a7,42161507,West Valley 2014 Boys Martinez Pre-Elite64,Excel Soccer Academy 15B Red,3,4,2025-03-29
42159421,42158532,15/16,White,4,0,2025-03-29
42161507,9dc8c94650a7,Excel Soccer Academy 15B Red,West Valley 2014 Boys Martinez Pre-Elite64,4,3,2025-03-29
42159633,42159342,PRFC Scottsdale 15B Copa,15B Blue,0,0,2025-03-29
42159633,42159342,PRFC Scottsdale 15B Copa,15B Blue,0,0,2025-03-29
42159342,42159633,15B Blue,PRFC Scottsdale 15B Copa,0,0,2025-03-29
8d2e8a885597,c62b2f0972a9,EV-NSFC 15 Boys Perez(1),CCV STARS 15 Boys LAV,0,0,2025-03-29
c62b2f0972a9,8d2e8a885597,CCV STARS 15 Boys LAV,EV-NSFC 15 Boys Perez(1),0,0,2025-03-29
42160738,c62b2f0972a9,West Valley 2015 Boys Rose,CCV STARS 15 Boys LAV,0,0,2025-03-29
c62b2f0972a9,42160738,CCV STARS 15 Boys LAV,West Valley 2015 Boys Rose,0,0,2025-03-29
c62b2f0972a9,42160738,CCV STARS 15 Boys LAV,West Valley 2015 Boys Rose,0,0,2025-03-29
42160738,c62b2f0972a9,West Valley 2015 Boys Rose,CCV STARS 15 Boys LAV,0,0,2025-03-29
42161707,42161728,Deportivo Coras USA 2015,FCDA 2015B Pre - Academy,2,4,2025-03-29
42161728,42161707,FCDA 2015B Pre - Academy,Deportivo Coras USA 2015,4,2,2025-03-29
42161728,42161707,FCDA 2015B Pre - Academy,Deportivo Coras USA 2015,4,2,2025-03-29
42161707,42161728,Deportivo Coras USA 2015,FCDA 2015B Pre - Academy,2,4,2025-03-29
