Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
tempe soccer club 2012 boys blue,apache junction soccer club 2012 boys gold,Tempe Soccer Club 2012 Boys Blue,Apache Junction Soccer Club 2012 Boys Gold,1,0,League Play,2025-06-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_34
tempe soccer club 2012 boys blue,goodyear soccer club 2012 boys red,Tempe Soccer Club 2012 Boys Blue,Goodyear Soccer Club 2012 Boys Red,1,2,League Play,2025-09-21,az_boys_u14,https://rankings.gotsport.com/teams/u14_34
tempe soccer club 2012 boys blue,fc tucson youth soccer 2012 boys red,Tempe Soccer Club 2012 Boys Blue,FC Tucson Youth Soccer 2012 Boys Red,0,2,League Play,2025-08-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_34
chandler soccer club 2012 boys white,casa grande soccer club 2012 boys blue,Chandler Soccer Club 2012 Boys White,Casa Grande Soccer Club 2012 Boys Blue,4,3,League Play,2024-12-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,mesa soccer club 2012 boys red,Chandler Soccer Club 2012 Boys White,Mesa Soccer Club 2012 Boys Red,5,1,League Play,2025-10-01,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,tempe soccer club 2012 boys blue,Chandler Soccer Club 2012 Boys White,Tempe Soccer Club 2012 Boys Blue,1,1,League Play,2024-11-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,goodyear soccer club 2012 boys gold,Chandler Soccer Club 2012 Boys White,Goodyear Soccer Club 2012 Boys Gold,0,5,League Play,2025-02-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,mesa soccer club 2012 boys white,Chandler Soccer Club 2012 Boys White,Mesa Soccer Club 2012 Boys White,1,4,League Play,2024-11-01,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,desert sc 2012 boys gold,Chandler Soccer Club 2012 Boys White,Desert SC 2012 Boys Gold,2,0,League Play,2025-04-23,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,desert sc 2012 boys blue,Chandler Soccer Club 2012 Boys White,Desert SC 2012 Boys Blue,0,1,League Play,2025-03-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,desert sc 2012 boys blue,Chandler Soccer Club 2012 Boys White,Desert SC 2012 Boys Blue,1,1,League Play,2025-03-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,fountain hills soccer club 2012 boys black,Chandler Soccer Club 2012 Boys White,Fountain Hills Soccer Club 2012 Boys Black,3,3,League Play,2025-10-05,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,fountain hills soccer club 2012 boys blue,Chandler Soccer Club 2012 Boys White,Fountain Hills Soccer Club 2012 Boys Blue,1,3,League Play,2025-04-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,desert sc 2012 boys gold,Chandler Soccer Club 2012 Boys White,Desert SC 2012 Boys Gold,2,2,League Play,2024-12-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,rsl-az north 2012 boys red,Chandler Soccer Club 2012 Boys White,RSL-AZ North 2012 Boys Red,4,5,League Play,2025-07-03,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,desert sc 2012 boys gold,Chandler Soccer Club 2012 Boys White,Desert SC 2012 Boys Gold,0,4,League Play,2025-08-17,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,apache junction soccer club 2012 boys gold,Chandler Soccer Club 2012 Boys White,Apache Junction Soccer Club 2012 Boys Gold,2,5,League Play,2024-10-28,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,tempe soccer club 2012 boys white,Chandler Soccer Club 2012 Boys White,Tempe Soccer Club 2012 Boys White,1,3,League Play,2025-05-21,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,valley united fc 2012 boys red,Chandler Soccer Club 2012 Boys White,Valley United FC 2012 Boys Red,3,1,League Play,2025-03-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,paradise valley soccer club 2012 boys blue,Chandler Soccer Club 2012 Boys White,Paradise Valley Soccer Club 2012 Boys Blue,1,5,League Play,2024-12-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,phoenix premier fc 2012 boys red,Chandler Soccer Club 2012 Boys White,Phoenix Premier FC 2012 Boys Red,4,4,League Play,2025-06-21,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,queen creek soccer club 2012 boys white,Chandler Soccer Club 2012 Boys White,Queen Creek Soccer Club 2012 Boys White,2,5,League Play,2024-10-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,paradise valley soccer club 2012 boys blue,Chandler Soccer Club 2012 Boys White,Paradise Valley Soccer Club 2012 Boys Blue,1,2,League Play,2025-01-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,apache junction soccer club 2012 boys blue,Chandler Soccer Club 2012 Boys White,Apache Junction Soccer Club 2012 Boys Blue,1,4,League Play,2024-10-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,az soccer club 2012 boys red,Chandler Soccer Club 2012 Boys White,AZ Soccer Club 2012 Boys Red,0,5,League Play,2024-11-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,chandler soccer club 2012 boys red,Chandler Soccer Club 2012 Boys White,Chandler Soccer Club 2012 Boys Red,5,4,League Play,2025-05-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,cave creek soccer club 2012 boys black,Chandler Soccer Club 2012 Boys White,Cave Creek Soccer Club 2012 Boys Black,4,4,League Play,2024-10-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,rsl-az north 2012 boys red,Chandler Soccer Club 2012 Boys White,RSL-AZ North 2012 Boys Red,4,5,League Play,2024-10-21,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,cave creek soccer club 2012 boys black,Chandler Soccer Club 2012 Boys White,Cave Creek Soccer Club 2012 Boys Black,1,5,League Play,2025-06-02,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,maricopa soccer club 2012 boys black,Chandler Soccer Club 2012 Boys White,Maricopa Soccer Club 2012 Boys Black,2,3,League Play,2025-06-11,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,fountain hills soccer club 2012 boys white,Chandler Soccer Club 2012 Boys White,Fountain Hills Soccer Club 2012 Boys White,5,1,League Play,2025-06-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,maricopa soccer club 2012 boys red,Chandler Soccer Club 2012 Boys White,Maricopa Soccer Club 2012 Boys Red,1,3,League Play,2025-08-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
chandler soccer club 2012 boys white,maricopa soccer club 2012 boys red,Chandler Soccer Club 2012 Boys White,Maricopa Soccer Club 2012 Boys Red,3,3,League Play,2025-06-09,az_boys_u14,https://rankings.gotsport.com/teams/u14_35
phoenix rising fc 2012 boys blue,casa grande soccer club 2012 boys gold,Phoenix Rising FC 2012 Boys Blue,Casa Grande Soccer Club 2012 Boys Gold,5,4,League Play,2025-05-02,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,phoenix premier fc 2012 boys red,Phoenix Rising FC 2012 Boys Blue,Phoenix Premier FC 2012 Boys Red,4,5,League Play,2025-08-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,az soccer club 2012 boys red,Phoenix Rising FC 2012 Boys Blue,AZ Soccer Club 2012 Boys Red,4,5,League Play,2025-05-10,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,desert sc 2012 boys black,Phoenix Rising FC 2012 Boys Blue,Desert SC 2012 Boys Black,0,2,League Play,2024-12-24,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,goodyear soccer club 2012 boys red,Phoenix Rising FC 2012 Boys Blue,Goodyear Soccer Club 2012 Boys Red,1,5,League Play,2024-11-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,az arsenal soccer club 2012 boys white,Phoenix Rising FC 2012 Boys Blue,AZ Arsenal Soccer Club 2012 Boys White,2,4,League Play,2025-09-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,tempe soccer club 2012 boys white,Phoenix Rising FC 2012 Boys Blue,Tempe Soccer Club 2012 Boys White,5,2,League Play,2025-03-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,az arsenal soccer club 2012 boys white,Phoenix Rising FC 2012 Boys Blue,AZ Arsenal Soccer Club 2012 Boys White,0,4,League Play,2025-09-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,chandler soccer club 2012 boys red,Phoenix Rising FC 2012 Boys Blue,Chandler Soccer Club 2012 Boys Red,3,0,League Play,2025-05-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,queen creek soccer club 2012 boys white,Phoenix Rising FC 2012 Boys Blue,Queen Creek Soccer Club 2012 Boys White,4,4,League Play,2025-07-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,mesa soccer club 2012 boys black,Phoenix Rising FC 2012 Boys Blue,Mesa Soccer Club 2012 Boys Black,0,5,League Play,2025-07-11,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,fc tucson youth soccer 2012 boys blue,Phoenix Rising FC 2012 Boys Blue,FC Tucson Youth Soccer 2012 Boys Blue,2,1,League Play,2025-05-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,az soccer club 2012 boys blue,Phoenix Rising FC 2012 Boys Blue,AZ Soccer Club 2012 Boys Blue,5,4,League Play,2025-07-17,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,desert sc 2012 boys gold,Phoenix Rising FC 2012 Boys Blue,Desert SC 2012 Boys Gold,4,1,League Play,2024-11-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,fc tucson youth soccer 2012 boys blue,Phoenix Rising FC 2012 Boys Blue,FC Tucson Youth Soccer 2012 Boys Blue,2,5,League Play,2025-04-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,tempe soccer club 2012 boys blue,Phoenix Rising FC 2012 Boys Blue,Tempe Soccer Club 2012 Boys Blue,0,2,League Play,2025-09-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,apache junction soccer club 2012 boys gold,Phoenix Rising FC 2012 Boys Blue,Apache Junction Soccer Club 2012 Boys Gold,1,0,League Play,2025-03-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,tempe soccer club 2012 boys blue,Phoenix Rising FC 2012 Boys Blue,Tempe Soccer Club 2012 Boys Blue,2,3,League Play,2025-07-21,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,queen creek soccer club 2012 boys black,Phoenix Rising FC 2012 Boys Blue,Queen Creek Soccer Club 2012 Boys Black,4,2,League Play,2024-10-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,peoria soccer club 2012 boys white,Phoenix Rising FC 2012 Boys Blue,Peoria Soccer Club 2012 Boys White,4,2,League Play,2025-01-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,tempe soccer club 2012 boys white,Phoenix Rising FC 2012 Boys Blue,Tempe Soccer Club 2012 Boys White,4,3,League Play,2025-02-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,az soccer club 2012 boys blue,Phoenix Rising FC 2012 Boys Blue,AZ Soccer Club 2012 Boys Blue,4,0,League Play,2025-06-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,scottsdale soccer club 2012 boys black,Phoenix Rising FC 2012 Boys Blue,Scottsdale Soccer Club 2012 Boys Black,5,3,League Play,2024-11-27,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,valley united fc 2012 boys black,Phoenix Rising FC 2012 Boys Blue,Valley United FC 2012 Boys Black,2,4,League Play,2024-12-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,apache junction soccer club 2012 boys blue,Phoenix Rising FC 2012 Boys Blue,Apache Junction Soccer Club 2012 Boys Blue,1,3,League Play,2024-11-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,glendale soccer club 2012 boys red,Phoenix Rising FC 2012 Boys Blue,Glendale Soccer Club 2012 Boys Red,5,0,League Play,2025-06-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,desert sc 2012 boys black,Phoenix Rising FC 2012 Boys Blue,Desert SC 2012 Boys Black,5,3,League Play,2025-08-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,tempe soccer club 2012 boys blue,Phoenix Rising FC 2012 Boys Blue,Tempe Soccer Club 2012 Boys Blue,3,3,League Play,2024-12-17,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,fountain hills soccer club 2012 boys black,Phoenix Rising FC 2012 Boys Blue,Fountain Hills Soccer Club 2012 Boys Black,4,4,League Play,2025-04-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
phoenix rising fc 2012 boys blue,tempe soccer club 2012 boys blue,Phoenix Rising FC 2012 Boys Blue,Tempe Soccer Club 2012 Boys Blue,0,1,League Play,2025-06-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_36
apache junction soccer club 2012 boys gold,mesa soccer club 2012 boys white,Apache Junction Soccer Club 2012 Boys Gold,Mesa Soccer Club 2012 Boys White,5,0,League Play,2025-08-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,peoria soccer club 2012 boys gold,Apache Junction Soccer Club 2012 Boys Gold,Peoria Soccer Club 2012 Boys Gold,3,3,League Play,2024-12-01,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,rsl-az north 2012 boys red,Apache Junction Soccer Club 2012 Boys Gold,RSL-AZ North 2012 Boys Red,3,2,League Play,2024-12-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,tempe soccer club 2012 boys blue,Apache Junction Soccer Club 2012 Boys Gold,Tempe Soccer Club 2012 Boys Blue,1,4,League Play,2024-10-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,valley united fc 2012 boys red,Apache Junction Soccer Club 2012 Boys Gold,Valley United FC 2012 Boys Red,1,4,League Play,2024-10-31,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,fc elite arizona 2012 boys gold,Apache Junction Soccer Club 2012 Boys Gold,FC Elite Arizona 2012 Boys Gold,2,5,League Play,2025-01-10,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,buckeye soccer club 2012 boys blue,Apache Junction Soccer Club 2012 Boys Gold,Buckeye Soccer Club 2012 Boys Blue,2,3,League Play,2025-01-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,phoenix premier fc 2012 boys gold,Apache Junction Soccer Club 2012 Boys Gold,Phoenix Premier FC 2012 Boys Gold,4,4,League Play,2025-10-06,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,maricopa soccer club 2012 boys gold,Apache Junction Soccer Club 2012 Boys Gold,Maricopa Soccer Club 2012 Boys Gold,0,2,League Play,2025-08-10,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,glendale soccer club 2012 boys blue,Apache Junction Soccer Club 2012 Boys Gold,Glendale Soccer Club 2012 Boys Blue,2,1,League Play,2025-06-27,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,fc tucson youth soccer 2012 boys blue,Apache Junction Soccer Club 2012 Boys Gold,FC Tucson Youth Soccer 2012 Boys Blue,4,0,League Play,2025-01-09,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,az arsenal soccer club 2012 boys blue,Apache Junction Soccer Club 2012 Boys Gold,AZ Arsenal Soccer Club 2012 Boys Blue,2,5,League Play,2025-08-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,cave creek soccer club 2012 boys gold,Apache Junction Soccer Club 2012 Boys Gold,Cave Creek Soccer Club 2012 Boys Gold,2,1,League Play,2025-02-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,mesa soccer club 2012 boys red,Apache Junction Soccer Club 2012 Boys Gold,Mesa Soccer Club 2012 Boys Red,2,4,League Play,2025-04-08,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,tempe soccer club 2012 boys blue,Apache Junction Soccer Club 2012 Boys Gold,Tempe Soccer Club 2012 Boys Blue,5,1,League Play,2024-11-02,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,chandler soccer club 2012 boys gold,Apache Junction Soccer Club 2012 Boys Gold,Chandler Soccer Club 2012 Boys Gold,0,2,League Play,2025-05-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,maricopa soccer club 2012 boys gold,Apache Junction Soccer Club 2012 Boys Gold,Maricopa Soccer Club 2012 Boys Gold,4,5,League Play,2025-03-09,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,glendale soccer club 2012 boys blue,Apache Junction Soccer Club 2012 Boys Gold,Glendale Soccer Club 2012 Boys Blue,4,2,League Play,2025-05-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
apache junction soccer club 2012 boys gold,chandler soccer club 2012 boys gold,Apache Junction Soccer Club 2012 Boys Gold,Chandler Soccer Club 2012 Boys Gold,1,3,League Play,2025-04-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_37
