Team A,Team B,Score A,Score B,Date
peoria soccer club 2013 boys white,casa grande soccer club 2013 boys gold,1,0,2025-03-28
peoria soccer club 2013 boys white,az arsenal soccer club 2013 boys black,1,2,2025-02-07
peoria soccer club 2013 boys white,az arsenal soccer club 2013 boys black,4,2,2024-11-17
peoria soccer club 2013 boys white,scottsdale soccer club 2013 boys blue,1,4,2025-04-22
peoria soccer club 2013 boys white,fc tucson youth soccer 2013 boys blue,4,0,2024-10-23
peoria soccer club 2013 boys white,rsl-az yuma 2013 boys gold,1,5,2025-02-01
peoria soccer club 2013 boys white,cave creek soccer club 2013 boys white,5,5,2024-12-03
peoria soccer club 2013 boys white,queen creek soccer club 2013 boys black,1,0,2025-04-26
cave creek soccer club 2013 boys gold,paradise valley soccer club 2013 boys blue,4,0,2025-02-17
cave creek soccer club 2013 boys gold,paradise valley soccer club 2013 boys blue,5,2,2024-12-11
cave creek soccer club 2013 boys gold,phoenix rising fc 2013 boys black,4,5,2025-01-15
cave creek soccer club 2013 boys gold,apache junction soccer club 2013 boys blue,0,5,2025-09-03
cave creek soccer club 2013 boys gold,scottsdale soccer club 2013 boys blue,2,2,2024-11-23
cave creek soccer club 2013 boys gold,chandler soccer club 2013 boys gold,1,2,2024-12-28
cave creek soccer club 2013 boys gold,surprise soccer club 2013 boys red,1,3,2025-08-01
cave creek soccer club 2013 boys gold,goodyear soccer club 2013 boys blue,2,1,2025-04-11
cave creek soccer club 2013 boys gold,queen creek soccer club 2013 boys gold,1,1,2025-03-30
cave creek soccer club 2013 boys gold,goodyear soccer club 2013 boys blue,1,1,2025-07-30
cave creek soccer club 2013 boys gold,apache junction soccer club 2013 boys black,2,4,2024-12-23
cave creek soccer club 2013 boys gold,phoenix premier fc 2013 boys white,3,0,2025-07-13
cave creek soccer club 2013 boys gold,az soccer club 2013 boys blue,3,0,2025-07-08
cave creek soccer club 2013 boys gold,mesa soccer club 2013 boys black,1,3,2024-12-06
cave creek soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,0,3,2024-11-25
cave creek soccer club 2013 boys gold,rsl-az west valley 2013 boys black,2,2,2025-06-09
cave creek soccer club 2013 boys gold,paradise valley soccer club 2013 boys blue,5,1,2025-07-13
cave creek soccer club 2013 boys gold,goodyear soccer club 2013 boys red,5,5,2025-08-25
cave creek soccer club 2013 boys gold,goodyear soccer club 2013 boys red,5,5,2025-02-19
cave creek soccer club 2013 boys gold,rsl-az west valley 2013 boys blue,4,4,2025-02-04
cave creek soccer club 2013 boys gold,scottsdale soccer club 2013 boys red,4,4,2025-05-15
cave creek soccer club 2013 boys gold,casa grande soccer club 2013 boys blue,3,3,2025-09-14
cave creek soccer club 2013 boys gold,goodyear soccer club 2013 boys black,3,2,2025-02-12
cave creek soccer club 2013 boys gold,goodyear soccer club 2013 boys red,3,1,2024-12-02
cave creek soccer club 2013 boys gold,rsl-az north 2013 boys red,2,2,2025-07-17
cave creek soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,2,2,2025-04-10
cave creek soccer club 2013 boys gold,buckeye soccer club 2013 boys white,5,5,2024-11-13
cave creek soccer club 2013 boys gold,az arsenal soccer club 2013 boys black,0,0,2025-08-24
paradise valley soccer club 2013 boys blue,phoenix premier fc 2013 boys white,4,5,2025-01-15
paradise valley soccer club 2013 boys blue,rsl-az west valley 2013 boys blue,2,0,2025-06-24
paradise valley soccer club 2013 boys blue,scottsdale soccer club 2013 boys blue,5,0,2025-04-27
paradise valley soccer club 2013 boys blue,casa grande soccer club 2013 boys white,2,1,2024-10-14
paradise valley soccer club 2013 boys blue,desert sc 2013 boys white,5,5,2025-01-14
paradise valley soccer club 2013 boys blue,casa grande soccer club 2013 boys blue,4,4,2024-12-13
paradise valley soccer club 2013 boys blue,goodyear soccer club 2013 boys red,1,2,2025-08-26
paradise valley soccer club 2013 boys blue,rsl-az west valley 2013 boys white,2,5,2025-02-19
paradise valley soccer club 2013 boys blue,rsl-az west valley 2013 boys black,2,4,2025-06-19
paradise valley soccer club 2013 boys blue,avondale soccer club 2013 boys blue,5,2,2025-05-22
paradise valley soccer club 2013 boys blue,fc tucson youth soccer 2013 boys white,0,0,2025-09-26
paradise valley soccer club 2013 boys blue,mesa soccer club 2013 boys black,4,0,2025-06-17
paradise valley soccer club 2013 boys blue,az soccer club 2013 boys blue,0,4,2025-06-22
paradise valley soccer club 2013 boys blue,queen creek soccer club 2013 boys gold,5,2,2024-12-10
paradise valley soccer club 2013 boys blue,rsl-az north 2013 boys red,3,4,2025-03-31
paradise valley soccer club 2013 boys blue,goodyear soccer club 2013 boys blue,4,5,2025-10-10
paradise valley soccer club 2013 boys blue,mesa soccer club 2013 boys black,5,3,2025-05-15
paradise valley soccer club 2013 boys blue,paradise valley soccer club 2013 boys gold,2,3,2025-03-27
paradise valley soccer club 2013 boys blue,fc tucson youth soccer 2013 boys blue,5,1,2025-04-21
paradise valley soccer club 2013 boys blue,fc elite arizona 2013 boys blue,1,5,2024-12-09
paradise valley soccer club 2013 boys blue,surprise soccer club 2013 boys gold,0,2,2025-09-02
paradise valley soccer club 2013 boys blue,scottsdale soccer club 2013 boys blue,0,0,2025-06-17
paradise valley soccer club 2013 boys blue,queen creek soccer club 2013 boys red,0,3,2025-09-06
paradise valley soccer club 2013 boys blue,avondale soccer club 2013 boys red,4,4,2025-03-23
paradise valley soccer club 2013 boys blue,phoenix rising fc 2013 boys gold,5,5,2025-03-20
paradise valley soccer club 2013 boys blue,mesa soccer club 2013 boys black,1,4,2025-04-29
paradise valley soccer club 2013 boys blue,rsl-az north 2013 boys red,0,3,2025-09-17
paradise valley soccer club 2013 boys blue,buckeye soccer club 2013 boys gold,1,0,2025-01-05
apache junction soccer club 2013 boys white,az arsenal soccer club 2013 boys white,1,2,2025-06-24
apache junction soccer club 2013 boys white,phoenix rising fc 2013 boys gold,5,1,2025-02-05
apache junction soccer club 2013 boys white,rsl-az west valley 2013 boys gold,1,1,2024-11-30
apache junction soccer club 2013 boys white,rsl-az west valley 2013 boys black,3,2,2025-05-20
apache junction soccer club 2013 boys white,rsl-az west valley 2013 boys black,1,2,2024-11-22
apache junction soccer club 2013 boys white,cave creek soccer club 2013 boys gold,3,2,2025-03-07
apache junction soccer club 2013 boys white,glendale soccer club 2013 boys gold,3,5,2025-04-05
apache junction soccer club 2013 boys white,desert sc 2013 boys white,0,2,2025-03-07
apache junction soccer club 2013 boys white,az arsenal soccer club 2013 boys red,0,2,2025-03-02
apache junction soccer club 2013 boys white,rsl-az west valley 2013 boys white,0,3,2025-03-29
apache junction soccer club 2013 boys white,goodyear soccer club 2013 boys red,3,5,2025-08-21
apache junction soccer club 2013 boys white,az arsenal soccer club 2013 boys red,5,5,2024-12-30
apache junction soccer club 2013 boys white,fc elite arizona 2013 boys blue,3,3,2025-02-25
apache junction soccer club 2013 boys white,az soccer club 2013 boys white,3,4,2025-03-23
apache junction soccer club 2013 boys white,surprise soccer club 2013 boys red,2,2,2025-05-24
apache junction soccer club 2013 boys white,fc elite arizona 2013 boys blue,5,5,2025-08-25
apache junction soccer club 2013 boys white,fc tucson youth soccer 2013 boys blue,3,5,2025-06-18
apache junction soccer club 2013 boys white,paradise valley soccer club 2013 boys blue,0,3,2024-10-29
apache junction soccer club 2013 boys white,fc tucson youth soccer 2013 boys black,5,2,2025-04-22
apache junction soccer club 2013 boys white,glendale soccer club 2013 boys gold,1,1,2025-07-03
apache junction soccer club 2013 boys white,az arsenal soccer club 2013 boys white,2,4,2024-12-04
apache junction soccer club 2013 boys white,gilbert soccer club 2013 boys blue,4,2,2025-03-23
apache junction soccer club 2013 boys white,rsl-az north 2013 boys red,5,5,2025-02-19
apache junction soccer club 2013 boys white,gilbert soccer club 2013 boys white,4,0,2024-11-11
apache junction soccer club 2013 boys white,az arsenal soccer club 2013 boys white,3,3,2025-01-05
apache junction soccer club 2013 boys white,surprise soccer club 2013 boys red,3,4,2025-08-28
apache junction soccer club 2013 boys white,phoenix rising fc 2013 boys blue,0,0,2025-03-10
apache junction soccer club 2013 boys white,fountain hills soccer club 2013 boys white,4,0,2025-01-19
rsl-az west valley 2013 boys white,fc tucson youth soccer 2013 boys white,5,3,2024-10-29
rsl-az west valley 2013 boys white,fc tucson youth soccer 2013 boys white,2,4,2024-10-19
rsl-az west valley 2013 boys white,scottsdale soccer club 2013 boys blue,1,0,2025-09-10
rsl-az west valley 2013 boys white,gilbert soccer club 2013 boys red,3,4,2025-01-07
rsl-az west valley 2013 boys white,mesa soccer club 2013 boys white,1,4,2025-03-23
rsl-az west valley 2013 boys white,casa grande soccer club 2013 boys white,5,4,2025-04-16
rsl-az west valley 2013 boys white,buckeye soccer club 2013 boys white,2,1,2025-03-29
rsl-az west valley 2013 boys white,avondale soccer club 2013 boys gold,4,4,2025-05-24
rsl-az west valley 2013 boys white,fc elite arizona 2013 boys blue,2,2,2025-09-12
rsl-az west valley 2013 boys white,rsl-az west valley 2013 boys black,5,1,2025-04-03
rsl-az west valley 2013 boys white,paradise valley soccer club 2013 boys gold,4,5,2025-06-18
rsl-az west valley 2013 boys white,az arsenal soccer club 2013 boys black,2,2,2024-12-11
rsl-az west valley 2013 boys white,glendale soccer club 2013 boys gold,3,4,2025-02-06
rsl-az west valley 2013 boys white,paradise valley soccer club 2013 boys gold,5,2,2025-01-06
rsl-az west valley 2013 boys white,queen creek soccer club 2013 boys gold,1,5,2025-08-23
rsl-az west valley 2013 boys white,goodyear soccer club 2013 boys red,2,0,2025-06-27
rsl-az west valley 2013 boys white,paradise valley soccer club 2013 boys blue,3,3,2024-11-28
rsl-az west valley 2013 boys white,gilbert soccer club 2013 boys black,4,2,2025-04-12
rsl-az west valley 2013 boys white,scottsdale soccer club 2013 boys blue,4,0,2024-12-12
rsl-az west valley 2013 boys white,goodyear soccer club 2013 boys red,1,0,2025-04-16
rsl-az west valley 2013 boys white,apache junction soccer club 2013 boys blue,3,4,2025-05-05
rsl-az west valley 2013 boys white,queen creek soccer club 2013 boys gold,3,1,2025-01-27
rsl-az west valley 2013 boys white,peoria soccer club 2013 boys gold,4,3,2025-06-12
rsl-az west valley 2013 boys white,apache junction soccer club 2013 boys white,1,0,2025-06-30
rsl-az west valley 2013 boys white,cave creek soccer club 2013 boys blue,1,1,2025-10-02
rsl-az west valley 2013 boys white,phoenix premier fc 2013 boys red,2,2,2025-02-16
rsl-az west valley 2013 boys white,phoenix rising fc 2013 boys blue,2,0,2025-06-11
rsl-az west valley 2013 boys white,paradise valley soccer club 2013 boys gold,2,2,2025-08-02
goodyear soccer club 2013 boys black,glendale soccer club 2013 boys gold,4,2,2025-01-15
goodyear soccer club 2013 boys black,rsl-az yuma 2013 boys gold,2,0,2025-05-05
goodyear soccer club 2013 boys black,casa grande soccer club 2013 boys blue,1,0,2025-04-06
goodyear soccer club 2013 boys black,surprise soccer club 2013 boys red,1,4,2025-05-16
goodyear soccer club 2013 boys black,goodyear soccer club 2013 boys blue,0,0,2025-02-13
goodyear soccer club 2013 boys black,phoenix premier fc 2013 boys red,1,0,2025-07-10
goodyear soccer club 2013 boys black,tempe soccer club 2013 boys white,2,3,2024-12-30
goodyear soccer club 2013 boys black,gilbert soccer club 2013 boys blue,4,2,2025-10-06
goodyear soccer club 2013 boys black,casa grande soccer club 2013 boys gold,2,0,2025-07-26
goodyear soccer club 2013 boys black,scottsdale soccer club 2013 boys blue,4,4,2025-03-30
goodyear soccer club 2013 boys black,fountain hills soccer club 2013 boys blue,5,2,2025-01-03
goodyear soccer club 2013 boys black,az arsenal soccer club 2013 boys white,5,3,2025-07-27
goodyear soccer club 2013 boys black,buckeye soccer club 2013 boys white,0,3,2025-08-17
goodyear soccer club 2013 boys black,surprise soccer club 2013 boys gold,2,2,2025-06-09
goodyear soccer club 2013 boys black,fc elite arizona 2013 boys red,0,2,2024-11-05
goodyear soccer club 2013 boys black,gilbert soccer club 2013 boys gold,5,4,2025-02-05
goodyear soccer club 2013 boys black,scottsdale soccer club 2013 boys blue,4,2,2025-04-19
goodyear soccer club 2013 boys black,rsl-az west valley 2013 boys white,1,2,2024-10-12
goodyear soccer club 2013 boys black,paradise valley soccer club 2013 boys gold,0,2,2025-08-14
goodyear soccer club 2013 boys black,az soccer club 2013 boys blue,1,2,2025-09-06
goodyear soccer club 2013 boys black,fountain hills soccer club 2013 boys white,4,5,2025-08-10
goodyear soccer club 2013 boys black,scottsdale soccer club 2013 boys white,4,0,2025-04-21
goodyear soccer club 2013 boys black,gilbert soccer club 2013 boys white,2,0,2025-04-15
goodyear soccer club 2013 boys black,fc elite arizona 2013 boys blue,5,4,2024-10-28
goodyear soccer club 2013 boys black,apache junction soccer club 2013 boys white,3,5,2025-03-04
goodyear soccer club 2013 boys black,rsl-az west valley 2013 boys gold,4,3,2025-01-07
goodyear soccer club 2013 boys black,fountain hills soccer club 2013 boys blue,1,1,2024-10-11
goodyear soccer club 2013 boys black,az arsenal soccer club 2013 boys red,4,0,2025-07-07
az arsenal soccer club 2013 boys black,mesa soccer club 2013 boys white,0,0,2025-03-16
az arsenal soccer club 2013 boys black,chandler soccer club 2013 boys red,5,1,2025-08-21
az arsenal soccer club 2013 boys black,queen creek soccer club 2013 boys red,2,0,2025-02-03
az arsenal soccer club 2013 boys black,paradise valley soccer club 2013 boys gold,0,4,2025-02-07
az arsenal soccer club 2013 boys black,fc elite arizona 2013 boys red,1,1,2024-11-19
az arsenal soccer club 2013 boys black,fc tucson youth soccer 2013 boys blue,3,4,2024-12-12
az arsenal soccer club 2013 boys black,phoenix rising fc 2013 boys gold,3,4,2024-12-03
az arsenal soccer club 2013 boys black,desert sc 2013 boys white,4,0,2024-12-19
az arsenal soccer club 2013 boys black,goodyear soccer club 2013 boys red,5,4,2024-11-24
az arsenal soccer club 2013 boys black,rsl-az south 2013 boys red,1,2,2025-10-06
az arsenal soccer club 2013 boys black,fountain hills soccer club 2013 boys blue,0,4,2024-10-17
az arsenal soccer club 2013 boys black,goodyear soccer club 2013 boys blue,2,2,2025-04-12
az arsenal soccer club 2013 boys black,phoenix premier fc 2013 boys red,2,4,2024-10-14
az arsenal soccer club 2013 boys black,tempe soccer club 2013 boys white,2,0,2025-03-02
az arsenal soccer club 2013 boys black,phoenix rising fc 2013 boys blue,3,3,2025-07-29
az arsenal soccer club 2013 boys black,scottsdale soccer club 2013 boys blue,4,4,2024-11-21
az arsenal soccer club 2013 boys black,rsl-az south 2013 boys red,5,2,2025-05-10
az arsenal soccer club 2013 boys black,glendale soccer club 2013 boys blue,0,1,2025-09-11
az arsenal soccer club 2013 boys black,glendale soccer club 2013 boys gold,0,2,2025-07-13
az arsenal soccer club 2013 boys black,phoenix rising fc 2013 boys black,1,4,2025-02-26
az arsenal soccer club 2013 boys black,rsl-az west valley 2013 boys black,0,4,2024-10-22
az arsenal soccer club 2013 boys black,rsl-az south 2013 boys blue,3,4,2025-06-25
az arsenal soccer club 2013 boys black,paradise valley soccer club 2013 boys gold,5,1,2025-02-11
az arsenal soccer club 2013 boys black,glendale soccer club 2013 boys blue,0,1,2025-06-02
az arsenal soccer club 2013 boys black,fc tucson youth soccer 2013 boys black,0,1,2024-12-21
az arsenal soccer club 2013 boys black,chandler soccer club 2013 boys red,0,1,2025-05-05
az arsenal soccer club 2013 boys black,fc tucson youth soccer 2013 boys white,3,1,2025-04-16
az arsenal soccer club 2013 boys black,queen creek soccer club 2013 boys black,4,5,2025-02-18
fc tucson youth soccer 2013 boys white,chandler soccer club 2013 boys gold,3,5,2025-04-30
fc tucson youth soccer 2013 boys white,apache junction soccer club 2013 boys black,1,5,2025-04-02
fc tucson youth soccer 2013 boys white,az arsenal soccer club 2013 boys black,2,1,2024-11-25
fc tucson youth soccer 2013 boys white,fc tucson youth soccer 2013 boys red,5,2,2025-06-02
fc tucson youth soccer 2013 boys white,fc elite arizona 2013 boys blue,1,1,2025-03-22
fc tucson youth soccer 2013 boys white,surprise soccer club 2013 boys gold,2,1,2025-01-29
fc tucson youth soccer 2013 boys white,az arsenal soccer club 2013 boys white,3,1,2025-05-16
fc tucson youth soccer 2013 boys white,rsl-az west valley 2013 boys blue,5,0,2025-09-04
fc tucson youth soccer 2013 boys white,rsl-az yuma 2013 boys gold,0,0,2025-08-26
fc tucson youth soccer 2013 boys white,scottsdale soccer club 2013 boys red,1,2,2025-05-03
fc tucson youth soccer 2013 boys white,phoenix premier fc 2013 boys white,3,5,2024-11-25
fc tucson youth soccer 2013 boys white,desert sc 2013 boys white,2,4,2025-09-26
fc tucson youth soccer 2013 boys white,casa grande soccer club 2013 boys blue,2,1,2024-12-23
