Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
az arsenal soccer club 2013 boys black,az arsenal soccer club 2013 boys red,AZ Arsenal Soccer Club 2013 Boys Black,AZ Arsenal Soccer Club 2013 Boys Red,2,0,League Play,2025-10-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,desert sc 2013 boys white,AZ Arsenal Soccer Club 2013 Boys Black,Desert SC 2013 Boys White,3,3,League Play,2025-08-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,fountain hills soccer club 2013 boys white,AZ Arsenal Soccer Club 2013 Boys Black,Fountain Hills Soccer Club 2013 Boys White,5,3,League Play,2025-06-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,phoenix rising fc 2013 boys black,AZ Arsenal Soccer Club 2013 Boys Black,Phoenix Rising FC 2013 Boys Black,1,0,League Play,2025-02-27,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,rsl-az west valley 2013 boys blue,AZ Arsenal Soccer Club 2013 Boys Black,RSL-AZ West Valley 2013 Boys Blue,2,1,League Play,2025-04-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,phoenix premier fc 2013 boys white,AZ Arsenal Soccer Club 2013 Boys Black,Phoenix Premier FC 2013 Boys White,1,5,League Play,2025-06-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,buckeye soccer club 2013 boys blue,AZ Arsenal Soccer Club 2013 Boys Black,Buckeye Soccer Club 2013 Boys Blue,4,1,League Play,2025-02-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,phoenix rising fc 2013 boys blue,AZ Arsenal Soccer Club 2013 Boys Black,Phoenix Rising FC 2013 Boys Blue,2,1,League Play,2025-05-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,paradise valley soccer club 2013 boys blue,AZ Arsenal Soccer Club 2013 Boys Black,Paradise Valley Soccer Club 2013 Boys Blue,1,0,League Play,2025-03-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,scottsdale soccer club 2013 boys red,AZ Arsenal Soccer Club 2013 Boys Black,Scottsdale Soccer Club 2013 Boys Red,2,3,League Play,2025-01-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,rsl-az west valley 2013 boys gold,AZ Arsenal Soccer Club 2013 Boys Black,RSL-AZ West Valley 2013 Boys Gold,1,4,League Play,2024-11-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,apache junction soccer club 2013 boys white,AZ Arsenal Soccer Club 2013 Boys Black,Apache Junction Soccer Club 2013 Boys White,2,0,League Play,2025-02-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,fc elite arizona 2013 boys red,AZ Arsenal Soccer Club 2013 Boys Black,FC Elite Arizona 2013 Boys Red,3,2,League Play,2024-12-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,apache junction soccer club 2013 boys blue,AZ Arsenal Soccer Club 2013 Boys Black,Apache Junction Soccer Club 2013 Boys Blue,3,4,League Play,2025-08-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,fc tucson youth soccer 2013 boys blue,AZ Arsenal Soccer Club 2013 Boys Black,FC Tucson Youth Soccer 2013 Boys Blue,1,4,League Play,2025-06-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,rsl-az west valley 2013 boys black,AZ Arsenal Soccer Club 2013 Boys Black,RSL-AZ West Valley 2013 Boys Black,1,5,League Play,2025-02-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,surprise soccer club 2013 boys gold,AZ Arsenal Soccer Club 2013 Boys Black,Surprise Soccer Club 2013 Boys Gold,3,1,League Play,2025-04-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,buckeye soccer club 2013 boys gold,AZ Arsenal Soccer Club 2013 Boys Black,Buckeye Soccer Club 2013 Boys Gold,4,3,League Play,2024-11-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
az arsenal soccer club 2013 boys black,fc elite arizona 2013 boys blue,AZ Arsenal Soccer Club 2013 Boys Black,FC Elite Arizona 2013 Boys Blue,4,2,League Play,2024-10-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_27
mesa soccer club 2013 boys black,buckeye soccer club 2013 boys blue,Mesa Soccer Club 2013 Boys Black,Buckeye Soccer Club 2013 Boys Blue,0,5,League Play,2024-12-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,fc tucson youth soccer 2013 boys red,Mesa Soccer Club 2013 Boys Black,FC Tucson Youth Soccer 2013 Boys Red,5,2,League Play,2024-11-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,queen creek soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys Black,Queen Creek Soccer Club 2013 Boys Gold,0,0,League Play,2025-09-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,gilbert soccer club 2013 boys white,Mesa Soccer Club 2013 Boys Black,Gilbert Soccer Club 2013 Boys White,5,2,League Play,2025-07-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,goodyear soccer club 2013 boys red,Mesa Soccer Club 2013 Boys Black,Goodyear Soccer Club 2013 Boys Red,3,0,League Play,2025-01-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,maricopa soccer club 2013 boys red,Mesa Soccer Club 2013 Boys Black,Maricopa Soccer Club 2013 Boys Red,1,1,League Play,2025-05-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,desert sc 2013 boys white,Mesa Soccer Club 2013 Boys Black,Desert SC 2013 Boys White,1,4,League Play,2025-07-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,chandler soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys Black,Chandler Soccer Club 2013 Boys Gold,4,3,League Play,2024-10-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,phoenix premier fc 2013 boys white,Mesa Soccer Club 2013 Boys Black,Phoenix Premier FC 2013 Boys White,0,3,League Play,2025-10-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,avondale soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys Black,Avondale Soccer Club 2013 Boys Gold,0,3,League Play,2025-09-27,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,casa grande soccer club 2013 boys blue,Mesa Soccer Club 2013 Boys Black,Casa Grande Soccer Club 2013 Boys Blue,4,5,League Play,2025-02-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,rsl-az west valley 2013 boys white,Mesa Soccer Club 2013 Boys Black,RSL-AZ West Valley 2013 Boys White,3,3,League Play,2025-02-26,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,mesa soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys Black,Mesa Soccer Club 2013 Boys Gold,4,2,League Play,2024-11-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,az arsenal soccer club 2013 boys black,Mesa Soccer Club 2013 Boys Black,AZ Arsenal Soccer Club 2013 Boys Black,2,3,League Play,2025-01-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,queen creek soccer club 2013 boys black,Mesa Soccer Club 2013 Boys Black,Queen Creek Soccer Club 2013 Boys Black,0,3,League Play,2024-11-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,fc tucson youth soccer 2013 boys red,Mesa Soccer Club 2013 Boys Black,FC Tucson Youth Soccer 2013 Boys Red,5,5,League Play,2025-02-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,paradise valley soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys Black,Paradise Valley Soccer Club 2013 Boys Gold,3,3,League Play,2025-03-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,rsl-az south 2013 boys blue,Mesa Soccer Club 2013 Boys Black,RSL-AZ South 2013 Boys Blue,3,5,League Play,2025-08-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,goodyear soccer club 2013 boys red,Mesa Soccer Club 2013 Boys Black,Goodyear Soccer Club 2013 Boys Red,4,1,League Play,2025-06-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,avondale soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys Black,Avondale Soccer Club 2013 Boys Gold,2,5,League Play,2025-09-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,apache junction soccer club 2013 boys white,Mesa Soccer Club 2013 Boys Black,Apache Junction Soccer Club 2013 Boys White,3,4,League Play,2025-03-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,scottsdale soccer club 2013 boys red,Mesa Soccer Club 2013 Boys Black,Scottsdale Soccer Club 2013 Boys Red,4,4,League Play,2024-11-02,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,cave creek soccer club 2013 boys white,Mesa Soccer Club 2013 Boys Black,Cave Creek Soccer Club 2013 Boys White,0,3,League Play,2025-06-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,goodyear soccer club 2013 boys black,Mesa Soccer Club 2013 Boys Black,Goodyear Soccer Club 2013 Boys Black,5,1,League Play,2025-03-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,paradise valley soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys Black,Paradise Valley Soccer Club 2013 Boys Gold,4,3,League Play,2025-07-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,queen creek soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys Black,Queen Creek Soccer Club 2013 Boys Gold,1,1,League Play,2024-12-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,az arsenal soccer club 2013 boys white,Mesa Soccer Club 2013 Boys Black,AZ Arsenal Soccer Club 2013 Boys White,5,1,League Play,2025-03-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
mesa soccer club 2013 boys black,paradise valley soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys Black,Paradise Valley Soccer Club 2013 Boys Gold,2,0,League Play,2025-07-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_28
fc tucson youth soccer 2013 boys white,phoenix rising fc 2013 boys gold,FC Tucson Youth Soccer 2013 Boys White,Phoenix Rising FC 2013 Boys Gold,4,4,League Play,2025-09-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,buckeye soccer club 2013 boys gold,FC Tucson Youth Soccer 2013 Boys White,Buckeye Soccer Club 2013 Boys Gold,4,0,League Play,2024-11-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,goodyear soccer club 2013 boys white,FC Tucson Youth Soccer 2013 Boys White,Goodyear Soccer Club 2013 Boys White,0,3,League Play,2025-08-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,mesa soccer club 2013 boys black,FC Tucson Youth Soccer 2013 Boys White,Mesa Soccer Club 2013 Boys Black,1,5,League Play,2025-06-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,gilbert soccer club 2013 boys gold,FC Tucson Youth Soccer 2013 Boys White,Gilbert Soccer Club 2013 Boys Gold,5,2,League Play,2025-06-05,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,rsl-az west valley 2013 boys black,FC Tucson Youth Soccer 2013 Boys White,RSL-AZ West Valley 2013 Boys Black,4,5,League Play,2024-12-02,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,goodyear soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys White,Goodyear Soccer Club 2013 Boys Blue,2,3,League Play,2025-01-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,az soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys White,AZ Soccer Club 2013 Boys Blue,5,2,League Play,2025-06-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,mesa soccer club 2013 boys red,FC Tucson Youth Soccer 2013 Boys White,Mesa Soccer Club 2013 Boys Red,4,3,League Play,2025-07-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,paradise valley soccer club 2013 boys gold,FC Tucson Youth Soccer 2013 Boys White,Paradise Valley Soccer Club 2013 Boys Gold,0,1,League Play,2024-12-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,paradise valley soccer club 2013 boys gold,FC Tucson Youth Soccer 2013 Boys White,Paradise Valley Soccer Club 2013 Boys Gold,5,5,League Play,2025-08-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,fc elite arizona 2013 boys red,FC Tucson Youth Soccer 2013 Boys White,FC Elite Arizona 2013 Boys Red,1,3,League Play,2025-08-31,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,queen creek soccer club 2013 boys red,FC Tucson Youth Soccer 2013 Boys White,Queen Creek Soccer Club 2013 Boys Red,5,2,League Play,2025-06-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,gilbert soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys White,Gilbert Soccer Club 2013 Boys Blue,0,3,League Play,2025-01-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,fc tucson youth soccer 2013 boys red,FC Tucson Youth Soccer 2013 Boys White,FC Tucson Youth Soccer 2013 Boys Red,2,1,League Play,2024-12-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,scottsdale soccer club 2013 boys white,FC Tucson Youth Soccer 2013 Boys White,Scottsdale Soccer Club 2013 Boys White,0,1,League Play,2025-09-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,desert sc 2013 boys white,FC Tucson Youth Soccer 2013 Boys White,Desert SC 2013 Boys White,4,1,League Play,2024-11-05,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,rsl-az west valley 2013 boys white,FC Tucson Youth Soccer 2013 Boys White,RSL-AZ West Valley 2013 Boys White,5,2,League Play,2024-10-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,rsl-az south 2013 boys red,FC Tucson Youth Soccer 2013 Boys White,RSL-AZ South 2013 Boys Red,3,5,League Play,2025-07-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,gilbert soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys White,Gilbert Soccer Club 2013 Boys Blue,0,3,League Play,2025-06-08,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,buckeye soccer club 2013 boys gold,FC Tucson Youth Soccer 2013 Boys White,Buckeye Soccer Club 2013 Boys Gold,4,4,League Play,2025-08-31,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,casa grande soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys White,Casa Grande Soccer Club 2013 Boys Blue,4,5,League Play,2025-06-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,cave creek soccer club 2013 boys gold,FC Tucson Youth Soccer 2013 Boys White,Cave Creek Soccer Club 2013 Boys Gold,5,5,League Play,2025-06-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,buckeye soccer club 2013 boys white,FC Tucson Youth Soccer 2013 Boys White,Buckeye Soccer Club 2013 Boys White,2,5,League Play,2024-10-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,avondale soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys White,Avondale Soccer Club 2013 Boys Blue,4,3,League Play,2025-02-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,chandler soccer club 2013 boys gold,FC Tucson Youth Soccer 2013 Boys White,Chandler Soccer Club 2013 Boys Gold,2,1,League Play,2025-09-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,gilbert soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys White,Gilbert Soccer Club 2013 Boys Blue,4,4,League Play,2024-11-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
fc tucson youth soccer 2013 boys white,rsl-az north 2013 boys red,FC Tucson Youth Soccer 2013 Boys White,RSL-AZ North 2013 Boys Red,1,0,League Play,2025-05-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_29
apache junction soccer club 2013 boys blue,avondale soccer club 2013 boys blue,Apache Junction Soccer Club 2013 Boys Blue,Avondale Soccer Club 2013 Boys Blue,4,3,League Play,2025-03-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 boys blue,apache junction soccer club 2013 boys black,Apache Junction Soccer Club 2013 Boys Blue,Apache Junction Soccer Club 2013 Boys Black,4,2,League Play,2025-09-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 boys blue,scottsdale soccer club 2013 boys white,Apache Junction Soccer Club 2013 Boys Blue,Scottsdale Soccer Club 2013 Boys White,4,1,League Play,2024-11-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 boys blue,avondale soccer club 2013 boys gold,Apache Junction Soccer Club 2013 Boys Blue,Avondale Soccer Club 2013 Boys Gold,3,0,League Play,2025-04-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_30
apache junction soccer club 2013 boys blue,cave creek soccer club 2013 boys gold,Apache Junction Soccer Club 2013 Boys Blue,Cave Creek Soccer Club 2013 Boys Gold,5,2,League Play,2025-01-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_30
