Team A,Team B,Score A,Score B,Date
phoenix premier fc 2016 boys black,paradise valley soccer club 2016 boys white,0,4,2025-02-02
phoenix premier fc 2016 boys black,rsl-az west valley 2016 boys red,0,4,2025-03-29
phoenix premier fc 2016 boys black,queen creek soccer club 2016 boys white,0,3,2025-06-29
phoenix premier fc 2016 boys black,rsl-az west valley 2016 boys white,4,0,2025-08-10
phoenix premier fc 2016 boys black,avondale soccer club 2016 boys white,2,4,2025-06-06
phoenix premier fc 2016 boys black,rsl-az north 2016 boys blue,1,4,2025-04-22
phoenix premier fc 2016 boys black,paradise valley soccer club 2016 boys gold,2,4,2024-12-24
phoenix premier fc 2016 boys black,buckeye soccer club 2016 boys gold,0,1,2025-05-07
phoenix premier fc 2016 boys black,buckeye soccer club 2016 boys black,3,2,2025-09-01
phoenix premier fc 2016 boys black,az arsenal soccer club 2016 boys blue,0,3,2025-07-04
phoenix premier fc 2016 boys black,rsl-az west valley 2016 boys red,3,3,2025-03-16
phoenix premier fc 2016 boys black,mesa soccer club 2016 boys gold,0,3,2025-07-05
phoenix premier fc 2016 boys black,gilbert soccer club 2016 boys black,3,2,2025-08-15
phoenix premier fc 2016 boys black,rsl-az north 2016 boys black,2,3,2025-05-11
phoenix premier fc 2016 boys black,avondale soccer club 2016 boys white,4,4,2024-12-18
phoenix premier fc 2016 boys black,chandler soccer club 2016 boys blue,1,0,2025-01-31
gilbert soccer club 2016 boys black,paradise valley soccer club 2016 boys blue,4,2,2025-01-08
gilbert soccer club 2016 boys black,casa grande soccer club 2016 boys gold,2,3,2025-06-09
gilbert soccer club 2016 boys black,fountain hills soccer club 2016 boys white,2,2,2025-10-09
gilbert soccer club 2016 boys black,rsl-az north 2016 boys blue,4,4,2025-01-20
gilbert soccer club 2016 boys black,az arsenal soccer club 2016 boys gold,3,4,2025-01-23
gilbert soccer club 2016 boys black,rsl-az yuma 2016 boys gold,4,4,2024-12-31
gilbert soccer club 2016 boys black,fc tucson youth soccer 2016 boys gold,3,2,2024-12-30
gilbert soccer club 2016 boys black,mesa soccer club 2016 boys blue,2,0,2025-02-03
gilbert soccer club 2016 boys black,rsl-az west valley 2016 boys gold,0,2,2025-08-09
gilbert soccer club 2016 boys black,chandler soccer club 2016 boys blue,4,0,2025-02-11
gilbert soccer club 2016 boys black,gilbert soccer club 2016 boys red,1,4,2025-06-17
gilbert soccer club 2016 boys black,casa grande soccer club 2016 boys red,1,2,2025-05-03
gilbert soccer club 2016 boys black,phoenix premier fc 2016 boys gold,3,1,2025-04-12
gilbert soccer club 2016 boys black,fountain hills soccer club 2016 boys blue,0,0,2025-04-08
gilbert soccer club 2016 boys black,az arsenal soccer club 2016 boys gold,3,3,2025-05-23
gilbert soccer club 2016 boys black,maricopa soccer club 2016 boys gold,0,3,2025-03-08
gilbert soccer club 2016 boys black,paradise valley soccer club 2016 boys white,1,2,2025-01-22
gilbert soccer club 2016 boys black,fountain hills soccer club 2016 boys blue,2,2,2025-09-12
gilbert soccer club 2016 boys black,queen creek soccer club 2016 boys white,4,0,2025-01-31
gilbert soccer club 2016 boys black,desert sc 2016 boys blue,0,1,2025-02-01
gilbert soccer club 2016 boys black,maricopa soccer club 2016 boys gold,4,4,2025-06-07
gilbert soccer club 2016 boys black,rsl-az yuma 2016 boys gold,4,4,2025-08-30
gilbert soccer club 2016 boys black,rsl-az south 2016 boys gold,0,3,2025-09-03
gilbert soccer club 2016 boys black,apache junction soccer club 2016 boys red,2,2,2025-01-10
gilbert soccer club 2016 boys black,rsl-az south 2016 boys blue,3,2,2025-10-08
rsl-az north 2016 boys white,paradise valley soccer club 2016 boys blue,0,3,2025-06-10
rsl-az north 2016 boys white,phoenix premier fc 2016 boys black,3,1,2025-07-01
rsl-az north 2016 boys white,avondale soccer club 2016 boys white,0,2,2025-04-09
rsl-az north 2016 boys white,chandler soccer club 2016 boys red,4,4,2025-03-17
rsl-az north 2016 boys white,chandler soccer club 2016 boys gold,0,3,2025-08-04
rsl-az north 2016 boys white,rsl-az north 2016 boys black,3,2,2025-04-17
rsl-az north 2016 boys white,tempe soccer club 2016 boys white,1,3,2025-07-21
rsl-az north 2016 boys white,fountain hills soccer club 2016 boys blue,3,0,2025-08-23
rsl-az north 2016 boys white,paradise valley soccer club 2016 boys gold,1,0,2025-01-08
rsl-az north 2016 boys white,phoenix premier fc 2016 boys gold,2,0,2025-09-04
rsl-az north 2016 boys white,tempe soccer club 2016 boys black,3,2,2025-01-19
rsl-az north 2016 boys white,phoenix premier fc 2016 boys black,1,4,2025-02-19
rsl-az north 2016 boys white,gilbert soccer club 2016 boys red,0,4,2025-08-31
rsl-az north 2016 boys white,fountain hills soccer club 2016 boys white,2,1,2025-04-07
rsl-az north 2016 boys white,chandler soccer club 2016 boys blue,2,4,2025-08-14
rsl-az north 2016 boys white,gilbert soccer club 2016 boys blue,0,0,2025-06-02
rsl-az north 2016 boys white,rsl-az yuma 2016 boys gold,0,2,2025-09-08
rsl-az north 2016 boys white,tempe soccer club 2016 boys black,2,3,2025-02-05
rsl-az north 2016 boys white,paradise valley soccer club 2016 boys blue,4,0,2025-10-05
rsl-az north 2016 boys white,surprise soccer club 2016 boys blue,4,1,2024-12-22
rsl-az north 2016 boys white,tempe soccer club 2016 boys white,4,4,2025-05-13
rsl-az north 2016 boys white,queen creek soccer club 2016 boys blue,0,2,2025-03-06
rsl-az north 2016 boys white,queen creek soccer club 2016 boys blue,1,0,2025-03-16
rsl-az north 2016 boys white,rsl-az west valley 2016 boys red,4,0,2025-06-04
rsl-az north 2016 boys white,mesa soccer club 2016 boys gold,0,0,2025-01-13
apache junction soccer club 2016 boys red,fc tucson youth soccer 2016 boys gold,4,3,2025-06-22
apache junction soccer club 2016 boys red,gilbert soccer club 2016 boys black,2,2,2025-05-18
apache junction soccer club 2016 boys red,cave creek soccer club 2016 boys white,3,3,2025-09-05
apache junction soccer club 2016 boys red,mesa soccer club 2016 boys gold,0,0,2025-03-10
apache junction soccer club 2016 boys red,rsl-az west valley 2016 boys black,3,4,2024-12-15
apache junction soccer club 2016 boys red,queen creek soccer club 2016 boys gold,0,3,2025-05-08
apache junction soccer club 2016 boys red,fc elite arizona 2016 boys blue,1,4,2025-07-10
apache junction soccer club 2016 boys red,fc tucson youth soccer 2016 boys gold,1,2,2025-05-31
apache junction soccer club 2016 boys red,rsl-az west valley 2016 boys red,0,2,2025-06-26
apache junction soccer club 2016 boys red,tempe soccer club 2016 boys black,2,0,2025-03-25
apache junction soccer club 2016 boys red,chandler soccer club 2016 boys gold,1,1,2025-01-21
apache junction soccer club 2016 boys red,gilbert soccer club 2016 boys blue,2,2,2025-04-18
apache junction soccer club 2016 boys red,rsl-az west valley 2016 boys black,3,4,2025-03-30
apache junction soccer club 2016 boys red,paradise valley soccer club 2016 boys white,0,3,2024-12-30
apache junction soccer club 2016 boys red,chandler soccer club 2016 boys red,3,0,2025-01-11
apache junction soccer club 2016 boys red,az soccer club 2016 boys red,4,0,2025-06-25
apache junction soccer club 2016 boys red,surprise soccer club 2016 boys red,3,0,2025-07-05
apache junction soccer club 2016 boys red,glendale soccer club 2016 boys white,0,4,2025-07-27
apache junction soccer club 2016 boys red,mesa soccer club 2016 boys blue,1,4,2025-02-23
apache junction soccer club 2016 boys red,casa grande soccer club 2016 boys black,0,4,2025-09-11
apache junction soccer club 2016 boys red,cave creek soccer club 2016 boys white,0,3,2025-09-22
apache junction soccer club 2016 boys red,fc tucson youth soccer 2016 boys red,2,4,2025-06-13
apache junction soccer club 2016 boys red,paradise valley soccer club 2016 boys blue,4,2,2025-03-24
apache junction soccer club 2016 boys red,scottsdale soccer club 2016 boys blue,4,1,2025-08-14
apache junction soccer club 2016 boys red,fc tucson youth soccer 2016 boys gold,3,2,2025-07-15
desert sc 2016 boys blue,fountain hills soccer club 2016 boys blue,4,0,2025-04-11
desert sc 2016 boys blue,fountain hills soccer club 2016 boys blue,4,0,2025-04-08
desert sc 2016 boys blue,phoenix premier fc 2016 boys black,2,2,2024-12-24
desert sc 2016 boys blue,valley united fc 2016 boys white,4,1,2025-03-31
desert sc 2016 boys blue,rsl-az north 2016 boys white,4,0,2025-07-12
desert sc 2016 boys blue,fc tucson youth soccer 2016 boys gold,1,1,2025-06-29
desert sc 2016 boys blue,rsl-az west valley 2016 boys red,4,4,2024-12-28
desert sc 2016 boys blue,rsl-az yuma 2016 boys gold,1,1,2025-08-24
desert sc 2016 boys blue,maricopa soccer club 2016 boys gold,2,1,2025-06-06
desert sc 2016 boys blue,peoria soccer club 2016 boys black,2,1,2025-02-25
desert sc 2016 boys blue,peoria soccer club 2016 boys white,0,3,2025-06-24
desert sc 2016 boys blue,desert sc 2016 boys white,2,0,2025-01-01
desert sc 2016 boys blue,casa grande soccer club 2016 boys red,3,3,2025-06-16
desert sc 2016 boys blue,avondale soccer club 2016 boys red,4,4,2025-08-26
desert sc 2016 boys blue,paradise valley soccer club 2016 boys blue,2,4,2025-09-19
desert sc 2016 boys blue,gilbert soccer club 2016 boys gold,3,0,2025-05-16
desert sc 2016 boys blue,chandler soccer club 2016 boys blue,0,0,2025-01-04
desert sc 2016 boys blue,queen creek soccer club 2016 boys gold,3,3,2025-10-03
desert sc 2016 boys blue,glendale soccer club 2016 boys black,2,3,2025-04-10
desert sc 2016 boys blue,tempe soccer club 2016 boys white,4,2,2025-09-29
desert sc 2016 boys blue,cave creek soccer club 2016 boys black,1,3,2025-06-28
desert sc 2016 boys blue,casa grande soccer club 2016 boys gold,2,1,2025-06-25
desert sc 2016 boys blue,maricopa soccer club 2016 boys white,2,3,2025-09-10
desert sc 2016 boys blue,rsl-az yuma 2016 boys gold,1,0,2025-01-22
desert sc 2016 boys blue,goodyear soccer club 2016 boys gold,3,2,2025-01-19
rsl-az yuma 2016 boys gold,phoenix premier fc 2016 boys red,4,3,2025-09-03
rsl-az yuma 2016 boys gold,fc elite arizona 2016 boys blue,3,3,2024-12-19
rsl-az yuma 2016 boys gold,fc tucson youth soccer 2016 boys red,0,3,2025-06-03
rsl-az yuma 2016 boys gold,buckeye soccer club 2016 boys black,4,2,2025-03-20
rsl-az yuma 2016 boys gold,phoenix premier fc 2016 boys red,4,2,2025-01-22
rsl-az yuma 2016 boys gold,fc tucson youth soccer 2016 boys gold,3,0,2025-03-26
rsl-az yuma 2016 boys gold,rsl-az west valley 2016 boys black,2,4,2025-03-16
rsl-az yuma 2016 boys gold,glendale soccer club 2016 boys black,0,1,2025-07-27
rsl-az yuma 2016 boys gold,phoenix premier fc 2016 boys gold,0,1,2025-10-03
rsl-az yuma 2016 boys gold,rsl-az yuma 2016 boys red,2,3,2025-03-20
rsl-az yuma 2016 boys gold,chandler soccer club 2016 boys blue,1,2,2025-07-20
rsl-az yuma 2016 boys gold,cave creek soccer club 2016 boys white,4,0,2025-01-31
rsl-az yuma 2016 boys gold,peoria soccer club 2016 boys black,3,4,2025-06-28
rsl-az yuma 2016 boys gold,buckeye soccer club 2016 boys gold,2,3,2025-03-19
rsl-az yuma 2016 boys gold,maricopa soccer club 2016 boys gold,1,4,2025-10-02
rsl-az yuma 2016 boys gold,peoria soccer club 2016 boys white,1,1,2025-06-09
rsl-az yuma 2016 boys gold,fc tucson youth soccer 2016 boys gold,4,3,2024-12-30
rsl-az yuma 2016 boys gold,queen creek soccer club 2016 boys blue,0,2,2024-12-19
rsl-az yuma 2016 boys gold,avondale soccer club 2016 boys red,0,3,2025-06-07
rsl-az yuma 2016 boys gold,cave creek soccer club 2016 boys white,3,0,2025-10-07
rsl-az yuma 2016 boys gold,queen creek soccer club 2016 boys gold,4,0,2025-04-25
rsl-az yuma 2016 boys gold,casa grande soccer club 2016 boys black,3,3,2025-02-24
rsl-az yuma 2016 boys gold,fc tucson youth soccer 2016 boys red,4,4,2025-09-08
rsl-az yuma 2016 boys gold,queen creek soccer club 2016 boys gold,3,1,2025-07-04
rsl-az yuma 2016 boys gold,az arsenal soccer club 2016 boys blue,1,4,2025-02-01
paradise valley soccer club 2016 boys blue,rsl-az south 2016 boys gold,2,3,2025-01-13
paradise valley soccer club 2016 boys blue,maricopa soccer club 2016 boys white,2,1,2025-06-25
paradise valley soccer club 2016 boys blue,avondale soccer club 2016 boys white,4,3,2025-04-17
paradise valley soccer club 2016 boys blue,scottsdale soccer club 2016 boys gold,1,2,2025-04-09
paradise valley soccer club 2016 boys blue,az soccer club 2016 boys gold,3,4,2025-08-29
paradise valley soccer club 2016 boys blue,fc tucson youth soccer 2016 boys red,3,2,2025-05-02
paradise valley soccer club 2016 boys blue,chandler soccer club 2016 boys gold,1,4,2025-01-27
paradise valley soccer club 2016 boys blue,az soccer club 2016 boys black,3,2,2025-06-07
paradise valley soccer club 2016 boys blue,az soccer club 2016 boys gold,2,0,2025-01-30
paradise valley soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,2,0,2025-02-03
paradise valley soccer club 2016 boys blue,maricopa soccer club 2016 boys gold,2,2,2024-12-15
paradise valley soccer club 2016 boys blue,gilbert soccer club 2016 boys blue,1,1,2025-10-01
paradise valley soccer club 2016 boys blue,chandler soccer club 2016 boys gold,1,2,2025-05-20
paradise valley soccer club 2016 boys blue,cave creek soccer club 2016 boys white,2,2,2025-06-19
paradise valley soccer club 2016 boys blue,cave creek soccer club 2016 boys black,4,4,2025-05-29
paradise valley soccer club 2016 boys blue,az arsenal soccer club 2016 boys gold,1,0,2025-10-04
paradise valley soccer club 2016 boys blue,rsl-az west valley 2016 boys white,4,4,2025-09-24
paradise valley soccer club 2016 boys blue,chandler soccer club 2016 boys gold,4,1,2025-08-19
paradise valley soccer club 2016 boys blue,glendale soccer club 2016 boys white,0,1,2025-02-09
paradise valley soccer club 2016 boys blue,az soccer club 2016 boys black,3,2,2025-01-21
paradise valley soccer club 2016 boys blue,phoenix rising fc 2016 boys gold,4,1,2025-04-18
paradise valley soccer club 2016 boys blue,gilbert soccer club 2016 boys blue,4,0,2025-05-12
paradise valley soccer club 2016 boys blue,casa grande soccer club 2016 boys gold,0,1,2025-01-06
paradise valley soccer club 2016 boys blue,phoenix premier fc 2016 boys black,2,2,2025-07-27
paradise valley soccer club 2016 boys blue,maricopa soccer club 2016 boys black,4,4,2025-02-28
az soccer club 2016 boys red,casa grande soccer club 2016 boys white,3,0,2025-07-20
az soccer club 2016 boys red,casa grande soccer club 2016 boys black,2,2,2025-06-03
az soccer club 2016 boys red,glendale soccer club 2016 boys black,0,4,2025-03-16
az soccer club 2016 boys red,chandler soccer club 2016 boys gold,2,0,2025-02-12
az soccer club 2016 boys red,queen creek soccer club 2016 boys blue,3,3,2025-02-02
az soccer club 2016 boys red,valley united fc 2016 boys black,1,2,2025-03-15
az soccer club 2016 boys red,queen creek soccer club 2016 boys white,2,0,2025-09-01
az soccer club 2016 boys red,az arsenal soccer club 2016 boys gold,0,3,2025-08-22
az soccer club 2016 boys red,peoria soccer club 2016 boys gold,3,1,2025-08-28
az soccer club 2016 boys red,az soccer club 2016 boys black,3,3,2025-04-28
az soccer club 2016 boys red,fc elite arizona 2016 boys black,3,3,2025-05-10
az soccer club 2016 boys red,gilbert soccer club 2016 boys red,3,2,2025-02-14
az soccer club 2016 boys red,surprise soccer club 2016 boys red,4,2,2025-10-02
az soccer club 2016 boys red,gilbert soccer club 2016 boys blue,2,2,2025-06-29
az soccer club 2016 boys red,maricopa soccer club 2016 boys black,3,0,2025-08-06
az soccer club 2016 boys red,az arsenal soccer club 2016 boys gold,0,4,2025-09-13
az soccer club 2016 boys red,paradise valley soccer club 2016 boys blue,1,0,2025-07-15
az soccer club 2016 boys red,rsl-az north 2016 boys white,2,4,2025-05-20
az soccer club 2016 boys red,buckeye soccer club 2016 boys black,4,0,2025-06-29
az soccer club 2016 boys red,rsl-az yuma 2016 boys gold,2,3,2025-08-01
az soccer club 2016 boys red,scottsdale soccer club 2016 boys blue,2,0,2025-10-09
az soccer club 2016 boys red,rsl-az north 2016 boys blue,3,2,2025-04-29
az soccer club 2016 boys red,valley united fc 2016 boys black,4,0,2025-01-20
az soccer club 2016 boys red,rsl-az north 2016 boys white,3,1,2024-12-23
az soccer club 2016 boys red,rsl-az north 2016 boys blue,4,4,2025-08-25
buckeye soccer club 2016 boys black,rsl-az south 2016 boys blue,3,4,2025-04-09
buckeye soccer club 2016 boys black,cave creek soccer club 2016 boys white,0,4,2025-05-25
buckeye soccer club 2016 boys black,fc elite arizona 2016 boys black,3,4,2025-05-11
buckeye soccer club 2016 boys black,paradise valley soccer club 2016 boys gold,4,4,2025-09-15
buckeye soccer club 2016 boys black,cave creek soccer club 2016 boys white,2,4,2025-05-23
buckeye soccer club 2016 boys black,chandler soccer club 2016 boys gold,0,2,2025-06-25
buckeye soccer club 2016 boys black,casa grande soccer club 2016 boys gold,4,2,2025-02-04
buckeye soccer club 2016 boys black,fc tucson youth soccer 2016 boys white,2,4,2025-10-09
buckeye soccer club 2016 boys black,avondale soccer club 2016 boys white,4,1,2025-05-01
buckeye soccer club 2016 boys black,avondale soccer club 2016 boys red,4,1,2025-05-26
buckeye soccer club 2016 boys black,gilbert soccer club 2016 boys white,3,1,2025-07-06
buckeye soccer club 2016 boys black,casa grande soccer club 2016 boys black,4,3,2025-02-11
buckeye soccer club 2016 boys black,chandler soccer club 2016 boys gold,1,4,2025-01-03
