date_utc,season,competition,venue,home_team_raw,away_team_raw,home_score,away_score,status,source_url,fetched_at,division,home_team_match,home_team_match_score,home_team_match_method,away_team_match,away_team_match_score,away_team_match_method
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 46,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_46,2025-10-10T19:32:41,az_boys_u11,U11 Team 46,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 46,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_46,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 46,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 46,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_46,2025-10-10T19:32:41,az_boys_u11,U11 Team 46,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 46,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_46,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 46,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 46,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_46,2025-10-10T19:32:41,az_boys_u11,U11 Team 46,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 46,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_46,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 46,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 47,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,U11 Team 47,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 47,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 47,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 47,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,U11 Team 47,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 47,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 47,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 47,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,U11 Team 47,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 47,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 47,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 47,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,U11 Team 47,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 47,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 47,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 47,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,U11 Team 47,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 47,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 47,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 47,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,U11 Team 47,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 47,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 47,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 47,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,U11 Team 47,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 47,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 47,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 47,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,U11 Team 47,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 47,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 47,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 47,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,U11 Team 47,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 47,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 47,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 47,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,U11 Team 47,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 47,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_47,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 47,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 48,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,U11 Team 48,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 48,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 48,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 48,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,U11 Team 48,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 48,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 48,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 48,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,U11 Team 48,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 48,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 48,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 48,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,U11 Team 48,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 48,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 48,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 48,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,U11 Team 48,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 48,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 48,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 48,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,U11 Team 48,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 48,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 48,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 48,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,U11 Team 48,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 48,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 48,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 48,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,U11 Team 48,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 48,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 48,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 48,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,U11 Team 48,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 48,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 48,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 48,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,U11 Team 48,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 48,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_48,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 48,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 49,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,U11 Team 49,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 49,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 49,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 49,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,U11 Team 49,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 49,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 49,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 49,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,U11 Team 49,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 49,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 49,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 49,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,U11 Team 49,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 49,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 49,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 49,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,U11 Team 49,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 49,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 49,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 49,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,U11 Team 49,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 49,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 49,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 49,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,U11 Team 49,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 49,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 49,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 49,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,U11 Team 49,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 49,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 49,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 49,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,U11 Team 49,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 49,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 49,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 49,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,U11 Team 49,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 49,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_49,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 49,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 50,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,U11 Team 50,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 50,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 50,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 50,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,U11 Team 50,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 50,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 50,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 50,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,U11 Team 50,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 50,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 50,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 50,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,U11 Team 50,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 50,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 50,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 50,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,U11 Team 50,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 50,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 50,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 50,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,U11 Team 50,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 50,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 50,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 50,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,U11 Team 50,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 50,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 50,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 50,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,U11 Team 50,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 50,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 50,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 50,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,U11 Team 50,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 50,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 50,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 50,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,U11 Team 50,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 50,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_50,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 50,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 51,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,U11 Team 51,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 51,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 51,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 51,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,U11 Team 51,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 51,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 51,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 51,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,U11 Team 51,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 51,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 51,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 51,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,U11 Team 51,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 51,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 51,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 51,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,U11 Team 51,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 51,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 51,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 51,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,U11 Team 51,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 51,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_51,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 51,100.0,EXACT
