Team A,Team B,Score A,Score B,Date,Competition,SourceURL
maricopa soccer club 2016 red,chandler soccer club 2016 gold,0,1,2025-06-21,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,gilbert soccer club 2016 gold,1,0,2025-08-23,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,az soccer club 2016 black,1,0,2025-04-11,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,scottsdale soccer club 2016 blue,1,3,2025-06-27,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,fountain hills soccer club 2016 white,4,4,2025-04-07,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,casa grande soccer club 2016 white,1,4,2025-07-25,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,casa grande soccer club 2016 gold,0,3,2025-04-01,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,scottsdale soccer club 2016 gold,1,3,2025-07-22,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,maricopa soccer club 2016 gold,4,3,2025-06-14,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,fountain hills soccer club 2016 white,3,0,2024-12-27,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,scottsdale soccer club 2016 blue,4,2,2025-03-25,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,scottsdale soccer club 2016 black,4,4,2025-01-01,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,apache junction soccer club 2016 red,2,1,2025-07-14,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,glendale soccer club 2016 white,1,1,2025-03-13,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,rsl-az west valley 2016 gold,0,4,2025-03-29,League Play,https://rankings.gotsport.com/teams/u10_29
maricopa soccer club 2016 red,tucson youth soccer 2016 red,4,1,2025-09-22,League Play,https://rankings.gotsport.com/teams/u10_29
rsl-az west valley 2016 red,rsl-az yuma 2016 red,3,0,2025-01-24,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,maricopa soccer club 2016 gold,4,3,2025-08-21,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,az arsenal soccer club 2016 blue,2,3,2025-08-11,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,glendale soccer club 2016 blue,2,0,2025-07-13,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,rsl-az west valley 2016 white,3,0,2025-03-03,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,fountain hills soccer club 2016 red,0,4,2025-05-02,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,maricopa soccer club 2016 red,4,3,2025-02-09,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,rsl-az north 2016 white,3,0,2025-03-18,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,paradise valley soccer club 2016 gold,4,4,2025-04-11,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,phoenix premier 2016 red,0,3,2025-06-26,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,az arsenal soccer club 2016 gold,4,2,2025-04-27,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,scottsdale soccer club 2016 blue,1,4,2025-06-10,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,scottsdale soccer club 2016 black,4,2,2025-08-02,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,glendale soccer club 2016 black,1,2,2025-02-14,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,elite arizona 2016 black,3,4,2025-09-07,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,tucson youth soccer 2016 red,0,2,2025-06-16,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,cave creek soccer club 2016 white,2,3,2025-06-17,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,queen creek soccer club 2016 blue,1,4,2025-07-23,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,scottsdale soccer club 2016 gold,1,2,2025-01-15,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,scottsdale soccer club 2016 gold,0,0,2025-08-13,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,chandler soccer club 2016 gold,1,4,2025-02-13,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,goodyear soccer club 2016 gold,4,1,2025-01-20,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,apache junction soccer club 2016 red,0,2,2025-07-18,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,buckeye soccer club 2016 black,4,2,2025-09-17,League Play,https://rankings.gotsport.com/teams/u10_30
rsl-az west valley 2016 red,maricopa soccer club 2016 gold,3,4,2025-06-16,League Play,https://rankings.gotsport.com/teams/u10_30
peoria soccer club 2016 white,az soccer club 2016 red,1,4,2025-01-26,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,mesa soccer club 2016 gold,4,2,2025-08-19,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,maricopa soccer club 2016 black,3,1,2024-12-18,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,tucson youth soccer 2016 gold,3,4,2025-07-06,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,mesa soccer club 2016 blue,0,1,2025-02-20,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,rsl-az yuma 2016 gold,3,0,2025-07-20,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,phoenix rising 2016 gold,2,3,2024-12-28,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,az soccer club 2016 black,3,0,2025-06-14,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,tucson youth soccer 2016 gold,2,0,2025-02-28,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,queen creek soccer club 2016 blue,1,3,2025-09-28,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,az arsenal soccer club 2016 blue,3,1,2025-03-25,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,glendale soccer club 2016 white,3,2,2025-07-10,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,paradise valley soccer club 2016 blue,4,3,2025-06-08,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,avondale soccer club 2016 white,1,1,2025-08-13,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,az arsenal soccer club 2016 blue,0,1,2025-06-28,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,scottsdale soccer club 2016 white,3,3,2025-03-08,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,buckeye soccer club 2016 gold,0,1,2025-05-30,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,gilbert soccer club 2016 blue,2,3,2025-03-05,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,buckeye soccer club 2016 black,2,3,2025-07-28,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,valley united 2016 white,2,4,2025-03-11,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,buckeye soccer club 2016 blue,0,1,2025-01-02,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,gilbert soccer club 2016 white,3,1,2025-07-08,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,rsl-az south 2016 gold,3,4,2025-04-27,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,fountain hills soccer club 2016 red,1,1,2025-06-02,League Play,https://rankings.gotsport.com/teams/u10_31
peoria soccer club 2016 white,tucson youth soccer 2016 red,2,3,2025-06-26,League Play,https://rankings.gotsport.com/teams/u10_31
az arsenal soccer club 2016 gold,chandler soccer club 2016 red,2,0,2025-05-30,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,rsl-az yuma 2016 gold,1,3,2025-03-06,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,az soccer club 2016 white,0,1,2025-06-08,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,apache junction soccer club 2016 red,2,1,2025-08-08,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,queen creek soccer club 2016 gold,1,4,2025-09-19,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,glendale soccer club 2016 black,4,1,2025-06-04,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,scottsdale soccer club 2016 black,2,1,2025-06-02,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,queen creek soccer club 2016 gold,3,2,2025-05-07,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,gilbert soccer club 2016 blue,0,1,2025-02-10,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,scottsdale soccer club 2016 gold,2,3,2025-09-03,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,tucson youth soccer 2016 white,3,4,2025-05-24,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,peoria soccer club 2016 black,1,1,2025-05-21,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,fountain hills soccer club 2016 white,4,4,2025-08-24,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,peoria soccer club 2016 black,1,1,2025-07-01,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,glendale soccer club 2016 white,0,4,2024-12-15,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,rsl-az yuma 2016 gold,0,4,2025-01-15,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,queen creek soccer club 2016 gold,1,1,2025-08-06,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,tucson youth soccer 2016 red,2,1,2025-10-10,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,rsl-az west valley 2016 gold,4,1,2025-01-18,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,glendale soccer club 2016 blue,1,1,2025-05-30,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,queen creek soccer club 2016 blue,2,1,2025-06-01,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,tucson youth soccer 2016 red,0,2,2025-08-27,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,phoenix premier 2016 red,4,2,2024-12-16,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,queen creek soccer club 2016 blue,4,4,2025-01-23,League Play,https://rankings.gotsport.com/teams/u10_32
az arsenal soccer club 2016 gold,queen creek soccer club 2016 blue,2,1,2025-06-13,League Play,https://rankings.gotsport.com/teams/u10_32
rsl-az west valley 2016 white,casa grande soccer club 2016 gold,1,4,2025-03-26,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,paradise valley soccer club 2016 gold,0,3,2025-04-26,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,az arsenal soccer club 2016 gold,3,1,2025-08-12,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,chandler soccer club 2016 blue,2,1,2025-07-06,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,az soccer club 2016 red,2,2,2025-05-05,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,gilbert soccer club 2016 blue,1,2,2025-06-16,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,glendale soccer club 2016 blue,2,3,2024-12-24,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,rsl-az yuma 2016 red,1,0,2025-02-17,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,rsl-az west valley 2016 black,1,3,2025-07-02,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,peoria soccer club 2016 white,1,4,2025-08-19,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,goodyear soccer club 2016 gold,3,4,2024-12-31,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,queen creek soccer club 2016 blue,4,0,2025-09-18,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,surprise soccer club 2016 red,3,2,2025-03-12,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,rsl-az yuma 2016 gold,2,0,2025-05-10,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,rsl-az west valley 2016 red,4,4,2025-04-24,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,casa grande soccer club 2016 gold,1,1,2025-04-01,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,az arsenal soccer club 2016 gold,3,4,2024-12-23,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,gilbert soccer club 2016 blue,1,1,2024-12-23,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,rsl-az yuma 2016 red,0,4,2025-03-30,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,paradise valley soccer club 2016 blue,4,2,2025-06-01,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,az arsenal soccer club 2016 blue,4,1,2025-04-09,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,tucson youth soccer 2016 gold,3,0,2024-12-17,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,scottsdale soccer club 2016 white,2,1,2025-04-19,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,rsl-az yuma 2016 red,3,2,2025-03-06,League Play,https://rankings.gotsport.com/teams/u10_33
rsl-az west valley 2016 white,queen creek soccer club 2016 blue,3,0,2025-07-09,League Play,https://rankings.gotsport.com/teams/u10_33
chandler soccer club 2016 red,gilbert soccer club 2016 red,2,0,2025-04-13,League Play,https://rankings.gotsport.com/teams/u10_34
chandler soccer club 2016 red,az soccer club 2016 red,4,1,2025-06-03,League Play,https://rankings.gotsport.com/teams/u10_34
chandler soccer club 2016 red,tucson youth soccer 2016 gold,0,4,2025-04-02,League Play,https://rankings.gotsport.com/teams/u10_34
chandler soccer club 2016 red,queen creek soccer club 2016 blue,2,2,2025-06-28,League Play,https://rankings.gotsport.com/teams/u10_34
chandler soccer club 2016 red,queen creek soccer club 2016 white,0,2,2025-09-07,League Play,https://rankings.gotsport.com/teams/u10_34
chandler soccer club 2016 red,rsl-az west valley 2016 red,2,3,2025-01-29,League Play,https://rankings.gotsport.com/teams/u10_34
chandler soccer club 2016 red,cave creek soccer club 2016 black,4,2,2025-01-04,League Play,https://rankings.gotsport.com/teams/u10_34
chandler soccer club 2016 red,queen creek soccer club 2016 blue,4,2,2025-06-05,League Play,https://rankings.gotsport.com/teams/u10_34
chandler soccer club 2016 red,chandler soccer club 2016 blue,0,0,2025-08-14,League Play,https://rankings.gotsport.com/teams/u10_34
chandler soccer club 2016 red,cave creek soccer club 2016 white,3,0,2025-07-15,League Play,https://rankings.gotsport.com/teams/u10_34
chandler soccer club 2016 red,tucson youth soccer 2016 gold,3,2,2025-03-18,League Play,https://rankings.gotsport.com/teams/u10_34
